,p,BIC,AIC,HQC
0,0,3.615505328704491,3.5318799547445288,3.5657355140219424
1,1,3.4769796528484824,3.376271974123444,3.417047320390028
2,2,3.4699690745168525,3.3520566667155984,3.3998027183607644
3,3,3.4163889073886486,3.281147863288964,3.335916140077767
4,4,3.449124971353903,3.2964298757901007,3.3582725084463503
5,5,3.374437874206735,3.2041617784974874,3.2731315184749796
6,6,3.3900934934987434,3.202107889321031,3.278258118767134
7,7,3.3810083529345336,3.1751831456291595,3.2585678875451114
8,8,3.3272635424860346,3.103467023779708,3.1941409523820714
9,9,2.8376683153413245,2.5957671354698584,2.6937855867576923
10,10,2.6856154362633258,2.425474575480003,2.5308935580124237
11,11,2.0013471483254808,1.7228298877781663,1.8357060936670635
12,12,1.9794304659085515,1.6823983578685908,1.802789173991404
13,13,2.0109784533983,1.6952912908237339,1.8232548102612802
14,14,2.0366587131292695,1.7021744985443295,1.8377695322488181
15,15,2.046512912577319,1.6930878262496032,1.8363739149480724
16,16,2.0436636284833245,1.6711519958794665,1.8221894222180106
17,17,2.0492547528344955,1.6575090113345146,1.8163588122687893
18,18,2.0860778189738953,1.6749484838237942,1.841672463261415
19,19,2.1078412912225484,1.677176920704063,1.8518376624046404
20,20,2.085342718206666,1.634989878002383,1.8176507587410664
21,21,2.092818765967136,1.6226219926984995,1.8133471956990355
22,22,2.1291592046588335,1.6389609685738202,1.8378154972172631
23,23,2.1305527482143405,1.620193415000827,1.827243106816178
24,24,2.1453532035426797,1.6146709952427367,1.8299825361859203
25,25,2.1837632404408183,1.6325941954403518,1.8562351344680796
26,26,2.1984204416231474,1.6265983736904526,1.858637137635665
27,27,2.207413288209766,1.6147697445556932,1.855275653311407
28,28,2.1624013713016037,1.548765589633106,1.7978088716516396
29,29,2.200790371505065,1.565989236042971,1.8236410441576614
30,30,2.22326549648736,1.5671234929182098,1.8334559204948762
31,31,2.1859820736563087,1.5083212429870914,1.7834073404126438
32,32,2.1839428054472316,1.4845826967307967,1.768496488246528
33,33,2.2091415261907255,1.4878991480885357,1.78071564897578
34,34,2.2356921116362347,1.4923818827839939,1.7941771169099732
35,35,2.245014043669975,1.479447741810481,1.7902987595422954
36,36,2.2757481287294548,1.4877348385757865,1.8077197350706502
37,37,2.299438942637386,1.4887850024282678,1.8179829363082136
38,38,2.332293768850038,1.4988027155578887,1.837293927977302
39,39,2.3508365800774143,1.4943090932282073,1.8421749273426773
40,40,2.3943368022100686,1.514570646272702,1.8718935671177905
41,41,2.4343814603745915,1.5311714256759763,1.8980350404646247
42,42,2.477473221458471,1.5506110635789865,1.9271001424263903
43,43,2.483571965372067,1.5328463429744401,1.9190468400593184
44,44,2.5282778806633215,1.5534742917062982,1.9494733668775703
45,45,2.5212437367243083,1.5221444530107575,1.9280304938487296
46,46,2.5477728245087308,1.524156824516004,1.9400194688572279
47,47,2.52849837350943,1.4801412734479271,1.9060714323829497
48,48,2.5593083147625646,1.4859822978064963,1.9220721791597544
49,49,2.6087389913094117,1.5102127349417125,1.9565558672428565
50,50,2.6452072412509127,1.521245842662156,1.9779370996180736
