,p,BIC,AIC,HQC
0,0,-11.142430525992044,-11.226055899952005,-11.192200340674592
1,1,-11.140978097564703,-11.241685776289742,-11.200910430023159
2,2,-11.119223615894798,-11.237136023696053,-11.189389972050886
3,3,-11.123178456751463,-11.258419500851147,-11.203651224062344
4,4,-11.096470129565628,-11.24916522512943,-11.18732259247318
5,5,-11.079714522281689,-11.249990617990937,-11.181020878013445
6,6,-11.153080991601506,-11.341066595779218,-11.264916366333114
7,7,-11.124070077200805,-11.32989528450618,-11.246510542590228
8,8,-11.138390731857521,-11.362187250563847,-11.271513321961484
9,9,-11.10933372552372,-11.351234905395186,-11.253216454107353
10,10,-11.098672023119297,-11.358812883902619,-11.253393901370199
11,11,-11.078937267429264,-11.357454527976579,-11.244578322087682
12,12,-11.097596741181933,-11.394628849221894,-11.274238033099081
13,13,-11.117679240485192,-11.433366403059757,-11.305402883622211
14,14,-11.094197237627554,-11.428681452212496,-11.293086418508006
15,15,-11.073114971784186,-11.4265400581119,-11.283253969413432
16,16,-11.04609056396235,-11.418602196566209,-11.267564770227663
17,17,-11.013166238690767,-11.404911980190747,-11.246062179256473
18,18,-11.014943357744379,-11.426072692894481,-11.259348713456859
19,19,-11.030642860229069,-11.461307230747554,-11.286646489046976
20,20,-10.997118556854087,-11.44747139705837,-11.264810516319686
21,21,-10.959121651442835,-11.429318424711472,-11.238593221710936
22,22,-10.925003120674852,-11.415201356759866,-11.216346828116423
23,23,-10.887972610037323,-11.398331943250838,-11.191282251435487
24,24,-10.86276079767922,-11.393443005979163,-11.17813146503598
25,25,-10.841566932482863,-11.39273597748333,-11.169095038455602
26,26,-10.820456033681166,-11.392278101613861,-11.16023933766865
27,27,-10.78497625545303,-11.377619799107103,-11.13711389035139
28,28,-10.752306615990872,-11.365942397659369,-11.116899115640836
29,29,-10.720288322780826,-11.35508945824292,-11.09743765012823
30,30,-10.712267297239048,-11.3684093008082,-11.102076873231534
31,31,-10.687704453670982,-11.3653652843402,-11.090279186914646
32,32,-10.648279954847691,-11.347640063564127,-11.063726272048395
33,33,-10.623123111279728,-11.344365489381918,-11.051548988494675
34,34,-10.579750937442718,-11.32306116629496,-11.02126593216898
35,35,-10.57062423004448,-11.336190531903975,-11.02533951417216
36,36,-10.540565272584352,-11.328578562738022,-11.008593666243158
37,37,-10.520852994399245,-11.331506934608363,-11.002309000728419
38,38,-10.504496590198231,-11.337987643490381,-10.999496431070966
39,39,-10.481905502590807,-11.338432989440015,-10.990567155325545
40,40,-10.441505202569411,-11.321271358506777,-10.963948437661688
41,41,-10.402104509253714,-11.30531454395233,-10.93845092916368
42,42,-10.356976304995333,-11.283838462874817,-10.907349384027412
43,43,-10.31607189779789,-11.266797520195517,-10.880597023110639
44,44,-10.370819066390956,-11.345622655347979,-10.949623580176707
45,45,-10.33519268311452,-11.33429196682807,-10.928405925990099
46,46,-10.304442544152279,-11.328058544145005,-10.91219589980378
47,47,-10.265961589880579,-11.314318689942082,-10.88838853100706
48,48,-10.275097649363255,-11.348423666319324,-10.912333784966066
49,49,-10.230087974707889,-11.328614231075589,-10.882271098774444
50,50,-10.190527117205969,-11.314488515794725,-10.857797258838808
