,p,BIC,AIC,HQC
0,0,-11.201773915232017,-11.285399289191979,-11.251543729914566
1,1,-11.212972647963195,-11.313680326688234,-11.27290498042165
2,2,-11.18874918802148,-11.306661595822735,-11.258915544177569
3,3,-11.196963465634813,-11.332204509734497,-11.277436232945695
4,4,-11.171801772295575,-11.324496867859377,-11.262654235203128
5,5,-11.149466836486406,-11.319742932195654,-11.250773192218162
6,6,-11.214830689526343,-11.402816293704054,-11.326666064257951
7,7,-11.184798956542519,-11.390624163847892,-11.30723942193194
8,8,-11.202600363531872,-11.426396882238198,-11.335722953635834
9,9,-11.169511705582961,-11.411412885454427,-11.313394434166593
10,10,-11.164147692794218,-11.42428855357754,-11.31886957104512
11,11,-11.140772728702864,-11.419289989250178,-11.30641378336128
12,12,-11.166856177699387,-11.463888285739348,-11.343497469616535
13,13,-11.184145121536613,-11.499832284111179,-11.371868764673632
14,14,-11.16093606529665,-11.495420279881591,-11.3598252461771
15,15,-11.140273947894624,-11.49369903422234,-11.350412945523871
16,16,-11.112288993595413,-11.484800626199272,-11.333763199860726
17,17,-11.081855094499733,-11.473600835999713,-11.31475103506544
18,18,-11.083232087335828,-11.49436142248593,-11.327637443048308
19,19,-11.096003534788073,-11.526667905306558,-11.35200716360598
20,20,-11.060137440823604,-11.510490281027888,-11.327829400289204
21,21,-11.022246813895851,-11.492443587164487,-11.301718384163951
22,22,-10.98727199096929,-11.477470227054305,-11.278615698410862
23,23,-10.949611338964656,-11.459970672178171,-11.25292098036282
24,24,-10.930643720720536,-11.461325929020479,-11.246014388077295
25,25,-10.909737280964952,-11.46090632596542,-11.237265386937692
26,26,-10.892100425499418,-11.463922493432113,-11.231883729486901
27,27,-10.8562327638326,-11.448876307486673,-11.20837039873096
28,28,-10.823240127239538,-11.436875908908036,-11.187832626889502
29,29,-10.790293771957682,-11.425094907419776,-11.167443099305085
30,30,-10.791364643652871,-11.447506647222022,-11.181174219645357
31,31,-10.762645003637973,-11.44030583430719,-11.165219736881637
32,32,-10.721992710560711,-11.421352819277146,-11.137439027761415
33,33,-10.701052343272982,-11.422294721375174,-11.129478220487929
34,34,-10.658587876044265,-11.401898104896507,-11.100102870770527
35,35,-10.644002543450688,-11.409568845310183,-11.098717827578367
36,36,-10.618079160868714,-11.406092451022383,-11.08610755452752
37,37,-10.613325046944006,-11.423978987153122,-11.094781053273177
38,38,-10.59798222576227,-11.43147327905442,-11.092982066635004
39,39,-10.56243601725161,-11.418963504100818,-11.071097669986347
40,40,-10.523306667864746,-11.403072823802113,-11.045749902957024
41,41,-10.483025626485183,-11.386235661183798,-11.01937204639515
42,42,-10.437386308663237,-11.36424846654272,-10.987759387695316
43,43,-10.398928027580919,-11.349653649978546,-10.963453152893667
44,44,-10.458473615906613,-11.433277204863636,-11.037278129692364
45,45,-10.423248625226705,-11.422347908940255,-11.016461868102283
46,46,-10.391182867395765,-11.414798867388491,-10.998936223047266
47,47,-10.353843844768852,-11.402200944830355,-10.976270785895332
48,48,-10.38210052686855,-11.455426543824618,-11.01933666247136
49,49,-10.334905703917094,-11.433431960284793,-10.987088827983648
50,50,-10.296382723630641,-11.420344122219397,-10.96365286526348
