,p,BIC,AIC,HQC
0,0,-11.10281691245075,-11.186442286410712,-11.152586727133299
1,1,-11.12154543730832,-11.22225311603336,-11.181477769766776
2,2,-11.109728280132195,-11.22764068793345,-11.179894636288283
3,3,-11.125926338002776,-11.26116738210246,-11.206399105313658
4,4,-11.102716012818249,-11.25541110838205,-11.193568475725801
5,5,-11.09029689932621,-11.260572995035458,-11.191603255057966
6,6,-11.17990388189886,-11.367889486076571,-11.291739256630468
7,7,-11.152882136869135,-11.358707344174508,-11.275322602258555
8,8,-11.154918754239318,-11.378715272945644,-11.28804134434328
9,9,-11.12864480607746,-11.370545985948926,-11.272527534661092
10,10,-11.123385508684327,-11.38352636946765,-11.278107386935229
11,11,-11.109003599932178,-11.387520860479492,-11.274644654590595
12,12,-11.119256493744892,-11.416288601784853,-11.29589778566204
13,13,-11.138793755633625,-11.45448091820819,-11.326517398770644
14,14,-11.119835404763679,-11.45431961934862,-11.31872458564413
15,15,-11.09533458815849,-11.448759674486205,-11.305473585787736
16,16,-11.067268853509399,-11.439780486113257,-11.288743059774712
17,17,-11.03501232545988,-11.42675806695986,-11.267908266025586
18,18,-11.03080527504845,-11.441934610198553,-11.275210630760931
19,19,-11.049110810629776,-11.479775181148261,-11.305114439447683
20,20,-11.015119942932047,-11.465472783136331,-11.282811902397647
21,21,-10.97976825620142,-11.449965029470055,-11.25923982646952
22,22,-10.94427156819667,-11.434469804281685,-11.235615275638242
23,23,-10.9098205672957,-11.420179900509215,-11.213130208693864
24,24,-10.885730350944844,-11.416412559244787,-11.201101018301603
25,25,-10.855575838744096,-11.406744883744564,-11.183103944716835
26,26,-10.831762407632802,-11.403584475565497,-11.171545711620285
27,27,-10.797057939491426,-11.3897014831455,-11.149195574389786
28,28,-10.759731721028864,-11.373367502697361,-11.124324220678828
29,29,-10.724361098645016,-11.35916223410711,-11.10151042599242
30,30,-10.724894226355985,-11.381036229925137,-11.11470380234847
31,31,-10.711149359322821,-11.38881018999204,-11.113724092566486
32,32,-10.669167934892974,-11.368528043609409,-11.084614252093678
33,33,-10.638665742228268,-11.35990812033046,-11.067091619443215
34,34,-10.596604464104104,-11.339914692956345,-11.038119458830366
35,35,-10.579703670443559,-11.345269972303054,-11.034418954571239
36,36,-10.559590347621834,-11.347603637775503,-11.027618741280639
37,37,-10.540953443347401,-11.351607383556518,-11.022409449676573
38,38,-10.518694381505966,-11.352185434798116,-11.013694222378701
39,39,-10.487200056925145,-11.343727543774353,-10.995861709659883
40,40,-10.444011044232662,-11.323777200170028,-10.966454279324939
41,41,-10.409854083715969,-11.313064118414584,-10.946200503625935
42,42,-10.366545224157319,-11.293407382036802,-10.916918303189398
43,43,-10.320859578698702,-11.271585201096329,-10.88538470401145
44,44,-10.363343062664832,-11.338146651621855,-10.942147576450584
45,45,-10.326044589185289,-11.325143872898838,-10.919257832060866
46,46,-10.316237168711348,-11.339853168704074,-10.92399052436285
47,47,-10.269336262424481,-11.317693362485985,-10.891763203550962
48,48,-10.272596762737027,-11.345922779693096,-10.909832898339838
49,49,-10.248553168870227,-11.347079425237926,-10.90073629293678
50,50,-10.202996357763972,-11.326957756352728,-10.870266499396811
