,p,BIC,AIC,HQC
0,0,-11.122239146447937,-11.205864520407898,-11.172008961130485
1,1,-11.137743987655472,-11.238451666380511,-11.197676320113928
2,2,-11.125343553248399,-11.243255961049654,-11.195509909404487
3,3,-11.141872268799466,-11.27711331289915,-11.222345036110347
4,4,-11.118678267663007,-11.27137336322681,-11.20953073057056
5,5,-11.105885554324086,-11.276161650033334,-11.207191910055842
6,6,-11.188337095827366,-11.376322700005078,-11.300172470558975
7,7,-11.16149472211606,-11.367319929421436,-11.283935187505483
8,8,-11.167546954418015,-11.39134347312434,-11.300669544521977
9,9,-11.13827680515544,-11.380177985026906,-11.282159533739073
10,10,-11.134138384177186,-11.394279244960508,-11.288860262428088
11,11,-11.119053737004982,-11.397570997552297,-11.2846947916634
12,12,-11.130191254427062,-11.427223362467023,-11.30683254634421
13,13,-11.146468898237327,-11.462156060811893,-11.334192541374346
14,14,-11.126248741393102,-11.460732955978044,-11.325137922273553
15,15,-11.100473200921911,-11.453898287249626,-11.310612198551157
16,16,-11.070616520619641,-11.4431281532235,-11.292090726884954
17,17,-11.03933513501912,-11.4310808765191,-11.272231075584827
18,18,-11.03875354192441,-11.449882877074511,-11.28315889763689
19,19,-11.055503073612845,-11.48616744413133,-11.311506702430753
20,20,-11.022748793640353,-11.473101633844637,-11.290440753105953
21,21,-10.987039711717152,-11.457236484985788,-11.266511281985252
22,22,-10.951314743170336,-11.44151297925535,-11.242658450611907
23,23,-10.917501601390075,-11.42786093460359,-11.220811242788239
24,24,-10.897276903044311,-11.427959111344254,-11.21264757040107
25,25,-10.868167434232824,-11.41933647923329,-11.195695540205563
26,26,-10.840552975705657,-11.412375043638352,-11.18033627969314
27,27,-10.806302957673179,-11.398946501327252,-11.158440592571539
28,28,-10.769309552439893,-11.38294533410839,-11.133902052089857
29,29,-10.733468166703902,-11.368269302165997,-11.110617494051306
30,30,-10.733169422901112,-11.389311426470263,-11.122978998893597
31,31,-10.71604782033367,-11.393708651002889,-11.118622553577335
32,32,-10.673954632800156,-11.373314741516591,-11.08940095000086
33,33,-10.646021310196794,-11.367263688298983,-11.07444718741174
34,34,-10.603971741101713,-11.347281969953954,-11.045486735827975
35,35,-10.58953201114672,-11.355098313006215,-11.044247295274399
36,36,-10.571977237502233,-11.359990527655903,-11.040005631161039
37,37,-10.556713969031872,-11.367367909240988,-11.038169975361043
38,38,-10.529107060624566,-11.362598113916716,-11.024106901497301
39,39,-10.497977958092752,-11.35450544494196,-11.00663961082749
40,40,-10.454510758848533,-11.3342769147859,-10.97695399394081
41,41,-10.420840890484094,-11.324050925182709,-10.95718731039406
42,42,-10.37916675982052,-11.306028917700004,-10.9295398388526
43,43,-10.335516448588809,-11.286242070986436,-10.900041573901557
44,44,-10.40079620518095,-11.375599794137973,-10.9796007189667
45,45,-10.372364438670129,-11.371463722383679,-10.965577681545707
46,46,-10.354225957078514,-11.37784195707124,-10.961979312730016
47,47,-10.312745885005492,-11.361102985066996,-10.935172826131973
48,48,-10.340585029221941,-11.41391104617801,-10.977821164824752
49,49,-10.305691172889482,-11.404217429257182,-10.957874296956037
50,50,-10.255143513319874,-11.37910491190863,-10.922413654952713
