,p,BIC,AIC,HQC
0,0,-11.129148577607774,-11.212773951567735,-11.178918392290322
1,1,-11.1445641383435,-11.245271817068538,-11.204496470801955
2,2,-11.132427598965386,-11.25034000676664,-11.202593955121474
3,3,-11.147292202325007,-11.282533246424691,-11.227764969635889
4,4,-11.12475483822388,-11.277449933787683,-11.215607301131433
5,5,-11.112484521154443,-11.28276061686369,-11.213790876886199
6,6,-11.196340617239853,-11.384326221417565,-11.308175991971462
7,7,-11.168551754306357,-11.374376961611732,-11.290992219695779
8,8,-11.175658665668783,-11.399455184375109,-11.308781255772745
9,9,-11.146053800588522,-11.387954980459988,-11.289936529172154
10,10,-11.140849158191287,-11.400990018974609,-11.295571036442189
11,11,-11.12504923959759,-11.403566500144905,-11.290690294256008
12,12,-11.134680903957278,-11.431713011997239,-11.311322195874427
13,13,-11.150364368639476,-11.466051531214044,-11.338088011776497
14,14,-11.129422757607077,-11.463906972192019,-11.328311938487529
15,15,-11.103976354745445,-11.457401441073161,-11.314115352374692
16,16,-11.074238055967516,-11.446749688571375,-11.29571226223283
17,17,-11.04285595987506,-11.43460170137504,-11.275751900440767
18,18,-11.042336144611735,-11.453465479761837,-11.286741500324215
19,19,-11.05963487299979,-11.490299243518276,-11.315638501817698
20,20,-11.027126137205029,-11.477478977409312,-11.294818096670628
21,21,-10.991401786860273,-11.461598560128909,-11.270873357128373
22,22,-10.955933550469354,-11.446131786554368,-11.247277257910925
23,23,-10.922052764057913,-11.432412097271428,-11.225362405456076
24,24,-10.901752271910894,-11.432434480210837,-11.217122939267654
25,25,-10.873229142397639,-11.424398187398106,-11.200757248370378
26,26,-10.845523921165626,-11.41734598909832,-11.185307225153108
27,27,-10.811737482770598,-11.404381026424671,-11.163875117668958
28,28,-10.774782192944992,-11.388417974613489,-11.139374692594956
29,29,-10.73917322318243,-11.373974358644524,-11.116322550529834
30,30,-10.737849521610224,-11.393991525179375,-11.12765909760271
31,31,-10.720212409775943,-11.397873240445161,-11.122787143019607
32,32,-10.678019247336572,-11.377379356053007,-11.093465564537276
33,33,-10.650279941009801,-11.371522319111993,-11.078705818224748
34,34,-10.608277727783952,-11.351587956636193,-11.049792722510213
35,35,-10.594749286696484,-11.360315588555979,-11.049464570824163
36,36,-10.573871033215184,-11.361884323368853,-11.04189942687399
37,37,-10.55564444135118,-11.366298381560298,-11.037100447680354
38,38,-10.530560484087612,-11.364051537379762,-11.025560324960347
39,39,-10.499010220232064,-11.355537707081272,-11.007671872966801
40,40,-10.455544220819878,-11.335310376757244,-10.977987455912155
41,41,-10.422039540630857,-11.325249575329472,-10.958385960540824
42,42,-10.380372566486923,-11.307234724366406,-10.930745645519002
43,43,-10.336422834808218,-11.287148457205845,-10.900947960120966
44,44,-10.401142609511892,-11.375946198468915,-10.979947123297643
45,45,-10.37322032930689,-11.372319613020439,-10.966433572182467
46,46,-10.357279276164927,-11.380895276157654,-10.96503263181643
47,47,-10.315866338949002,-11.364223439010505,-10.938293280075483
48,48,-10.34661729536562,-11.419943312321688,-10.98385343096843
49,49,-10.311271599657672,-11.409797856025373,-10.963454723724228
50,50,-10.261399815287524,-11.38536121387628,-10.928669956920363
