,p,BIC,AIC,HQC
0,0,-11.131435440792096,-11.215060814752057,-11.181205255474644
1,1,-11.147995798455188,-11.248703477180227,-11.207928130913643
2,2,-11.14168057604871,-11.259592983849965,-11.211846932204798
3,3,-11.16235021361953,-11.297591257719214,-11.242822980930411
4,4,-11.140251979488498,-11.2929470750523,-11.23110444239605
5,5,-11.139133811140713,-11.309409906849961,-11.24044016687247
6,6,-11.24180004036299,-11.429785644540702,-11.3536354150946
7,7,-11.209607643387777,-11.415432850693152,-11.3320481087772
8,8,-11.23718235892926,-11.460978877635586,-11.370304949033223
9,9,-11.203535758774182,-11.445436938645647,-11.347418487357814
10,10,-11.210527274771634,-11.470668135554956,-11.365249153022535
11,11,-11.184787853000149,-11.463305113547463,-11.350428907658566
12,12,-11.22137413885037,-11.518406246890331,-11.398015430767519
13,13,-11.223732475728387,-11.539419638302952,-11.411456118865406
14,14,-11.19498112660481,-11.529465341189752,-11.393870307485262
15,15,-11.171551822324126,-11.524976908651842,-11.381690819953374
16,16,-11.147079434190838,-11.519591066794696,-11.36855364045615
17,17,-11.11162375735103,-11.50336949885101,-11.344519697916736
18,18,-11.115576702672746,-11.526706037822848,-11.359982058385226
19,19,-11.142473801971466,-11.573138172489951,-11.398477430789374
20,20,-11.106695209063853,-11.557048049268136,-11.374387168529452
21,21,-11.069244182870333,-11.53944095613897,-11.348715753138434
22,22,-11.03232557874608,-11.522523814831095,-11.323669286187652
23,23,-10.996612374424933,-11.506971707638447,-11.299922015823096
24,24,-10.976714686251533,-11.507396894551476,-11.292085353608293
25,25,-10.948763195257948,-11.499932240258415,-11.276291301230687
26,26,-10.924188735787268,-11.496010803719964,-11.263972039774751
27,27,-10.889406365914203,-11.482049909568277,-11.241544000812564
28,28,-10.854524843915295,-11.468160625583792,-11.219117343565259
29,29,-10.821167668723335,-11.45596880418543,-11.198316996070739
30,30,-10.813590035714974,-11.469732039284125,-11.203399611707459
31,31,-10.795205573876231,-11.47286640454545,-11.197780307119896
32,32,-10.75380265056427,-11.453162759280705,-11.169248967764974
33,33,-10.726577186882738,-11.447819564984929,-11.155003064097684
34,34,-10.683903772434098,-11.42721400128634,-11.12541876716036
35,35,-10.672936539998028,-11.438502841857524,-11.127651824125708
36,36,-10.65079165897651,-11.43880494913018,-11.118820052635316
37,37,-10.637475305615588,-11.448129245824704,-11.11893131194476
38,38,-10.614684979101336,-11.448176032393485,-11.10968481997407
39,39,-10.586833808427793,-11.443361295277,-11.09549546116253
40,40,-10.544326391987513,-11.424092547924879,-11.06676962707979
41,41,-10.511442060875344,-11.41465209557396,-11.04778848078531
42,42,-10.470908156389502,-11.397770314268985,-11.021281235421581
43,43,-10.424694145251422,-11.37541976764905,-10.98921927056417
44,44,-10.47202689837603,-11.446830487333052,-11.05083141216178
45,45,-10.44186838708325,-11.4409676707968,-11.035081629958828
46,46,-10.426193554134773,-11.4498095541275,-11.033946909786275
47,47,-10.382705093232996,-11.4310621932945,-11.005132034359477
48,48,-10.412219362739371,-11.48554537969544,-11.049455498342182
49,49,-10.385412300798947,-11.483938557166647,-11.037595424865502
50,50,-10.334624608734412,-11.458586007323168,-11.001894750367251
