,p,BIC,AIC,HQC
0,0,-11.100400305367419,-11.18402567932738,-11.150170120049967
1,1,-11.118796831233082,-11.21950450995812,-11.178729163691537
2,2,-11.108281726841957,-11.226194134643212,-11.178448082998045
3,3,-11.12520839809609,-11.260449442195775,-11.205681165406972
4,4,-11.10154569064042,-11.254240786204221,-11.192398153547972
5,5,-11.08768610273671,-11.257962198445957,-11.188992458468466
6,6,-11.167785284842049,-11.35577088901976,-11.279620659573657
7,7,-11.14181326338235,-11.347638470687725,-11.264253728771772
8,8,-11.145791876997576,-11.369588395703902,-11.278914467101538
9,9,-11.117690797053962,-11.359591976925428,-11.261573525637594
10,10,-11.112038797047227,-11.372179657830548,-11.266760675298128
11,11,-11.097813246652752,-11.376330507200066,-11.26345430131117
12,12,-11.106616705732472,-11.403648813772433,-11.28325799764962
13,13,-11.125775903060081,-11.441463065634647,-11.3134995461971
14,14,-11.105535450542849,-11.44001966512779,-11.3044246314233
15,15,-11.080702054875552,-11.434127141203268,-11.290841052504799
16,16,-11.051415569163224,-11.423927201767082,-11.272889775428537
17,17,-11.020264494088059,-11.412010235588038,-11.253160434653765
18,18,-11.019720572088445,-11.430849907238548,-11.264125927800926
19,19,-11.037263410450771,-11.467927780969257,-11.29326703926868
20,20,-11.005589696782701,-11.455942536986985,-11.273281656248301
21,21,-10.97039004132516,-11.440586814593797,-11.24986161159326
22,22,-10.9353870371756,-11.425585273260614,-11.226730744617171
23,23,-10.90213035962928,-11.412489692842795,-11.205440001027444
24,24,-10.8826808167988,-11.413363025098743,-11.19805148415556
25,25,-10.85328089521241,-11.404449940212878,-11.18080900118515
26,26,-10.826572483085434,-11.398394551018129,-11.166355787072916
27,27,-10.792422367607234,-11.385065911261307,-11.144560002505594
28,28,-10.756178775829538,-11.369814557498035,-11.120771275479502
29,29,-10.720769731071709,-11.355570866533803,-11.097919058419112
30,30,-10.723342816960884,-11.379484820530035,-11.113152392953369
31,31,-10.700360840774968,-11.378021671444186,-11.102935574018632
32,32,-10.65809397459486,-11.357454083311296,-11.073540291795565
33,33,-10.62709201649172,-11.348334394593909,-11.055517893706666
34,34,-10.585247522792981,-11.328557751645222,-11.026762517519243
35,35,-10.570776035477671,-11.336342337337166,-11.02549131960535
36,36,-10.548026410143454,-11.336039700297123,-11.016054803802259
37,37,-10.52559448715424,-11.336248427363358,-11.007050493483414
38,38,-10.502781583735239,-11.336272637027388,-10.997781424607973
39,39,-10.477168057062379,-11.333695543911587,-10.985829709797116
40,40,-10.433395155951397,-11.313161311888763,-10.955838391043674
41,41,-10.397055635399765,-11.30026567009838,-10.933402055309731
42,42,-10.356032355170862,-11.282894513050346,-10.906405434202942
43,43,-10.311038021335564,-11.261763643733191,-10.875563146648313
44,44,-10.359764915526217,-11.33456850448324,-10.938569429311968
45,45,-10.319116635315853,-11.318215919029402,-10.91232987819143
46,46,-10.307018142689618,-11.330634142682344,-10.91477149834112
47,47,-10.260169068630491,-11.308526168691994,-10.882596009756972
48,48,-10.24962204635511,-11.322948063311179,-10.88685818195792
49,49,-10.22342495714047,-11.32195121350817,-10.875608081207025
50,50,-10.17885032525522,-11.302811723843977,-10.84612046688806
