,p,BIC,AIC,HQC
0,0,-11.11000189353178,-11.193627267491742,-11.159771708214329
1,1,-11.127592185161093,-11.228299863886132,-11.187524517619549
2,2,-11.115825532439844,-11.233737940241099,-11.185991888595932
3,3,-11.132900940562886,-11.26814198466257,-11.213373707873767
4,4,-11.109856162490818,-11.26255125805462,-11.20070862539837
5,5,-11.096978119749707,-11.267254215458955,-11.198284475481463
6,6,-11.178536838485439,-11.36652244266315,-11.290372213217047
7,7,-11.151881291187532,-11.357706498492906,-11.274321756576953
8,8,-11.156936172525123,-11.380732691231449,-11.290058762629085
9,9,-11.128224602968361,-11.370125782839827,-11.272107331551993
10,10,-11.123466802768721,-11.383607663552043,-11.278188681019623
11,11,-11.108758741763571,-11.387276002310886,-11.274399796421989
12,12,-11.118603781351895,-11.415635889391856,-11.295245073269044
13,13,-11.136445535521077,-11.452132698095644,-11.324169178658098
14,14,-11.11567465217133,-11.450158866756272,-11.314563833051782
15,15,-11.090167882230666,-11.44359296855838,-11.300306879859912
16,16,-11.060288713086218,-11.432800345690076,-11.28176291935153
17,17,-11.029007763775114,-11.420753505275094,-11.26190370434082
18,18,-11.028566855909872,-11.439696191059975,-11.272972211622353
19,19,-11.044963736440856,-11.475628106959341,-11.300967365258764
20,20,-11.012411880256641,-11.462764720460925,-11.28010383972224
21,21,-10.976689926530135,-11.446886699798771,-11.256161496798235
22,22,-10.940960572740002,-11.431158808825016,-11.232304280181573
23,23,-10.907073086931332,-11.417432420144847,-11.210382728329495
24,24,-10.886982253338415,-11.417664461638358,-11.202352920695175
25,25,-10.858046343816769,-11.409215388817236,-11.185574449789508
26,26,-10.830728470390461,-11.402550538323156,-11.170511774377944
27,27,-10.796469119443316,-11.38911266309739,-11.148606754341676
28,28,-10.75955656436671,-11.373192346035207,-11.124149064016674
29,29,-10.724030099681292,-11.358831235143386,-11.101179427028695
30,30,-10.726465444815524,-11.382607448384675,-11.11627502080801
31,31,-10.711080120182928,-11.388740950852146,-11.113654853426592
32,32,-10.668789712105303,-11.368149820821738,-11.084236029306007
33,33,-10.642188234601683,-11.363430612703873,-11.07061411181663
34,34,-10.60007127372666,-11.343381502578902,-11.041586268452923
35,35,-10.58573628715773,-11.351302589017225,-11.04045157128541
36,36,-10.568363262843576,-11.356376552997245,-11.036391656502381
37,37,-10.553817492975732,-11.364471433184848,-11.035273499304903
38,38,-10.527735669522878,-11.361226722815028,-11.022735510395613
39,39,-10.495785473626402,-11.35231296047561,-11.00444712636114
40,40,-10.453169486892817,-11.332935642830183,-10.975612721985094
41,41,-10.418264995317385,-11.321475030016,-10.954611415227351
42,42,-10.376677915121828,-11.303540073001312,-10.927050994153907
43,43,-10.332892676397842,-11.283618298795469,-10.89741780171059
44,44,-10.386915014664334,-11.361718603621357,-10.965719528450085
45,45,-10.350650412624093,-11.349749696337643,-10.94386365549967
46,46,-10.336185000242542,-11.359801000235269,-10.943938355894044
47,47,-10.290766221227413,-11.339123321288916,-10.913193162353894
48,48,-10.298282489728667,-11.371608506684735,-10.935518625331477
49,49,-10.266086209194661,-11.36461246556236,-10.918269333261215
50,50,-10.217035545760082,-11.340996944348838,-10.88430568739292
