,p,BIC,AIC,HQC
0,0,-11.1533269906928,-11.220227289860771,-11.19314284243884
1,1,-11.168329405697218,-11.252252471301416,-11.218273016079262
2,2,-11.1558304885123,-11.256898266627662,-11.215973079503234
3,3,-11.172108728175422,-11.290444641762646,-11.242522399572444
4,4,-11.148884195792444,-11.284613169626935,-11.229641940599159
5,5,-11.136484132557502,-11.289732618695826,-11.227659852716082
6,6,-11.219247924066256,-11.390143927864177,-11.320916446549537
7,7,-11.192222936366877,-11.38089604306347,-11.304460029640513
8,8,-11.198685544350674,-11.405266946233438,-11.321567935215871
9,9,-11.169479512675533,-11.394102036841895,-11.303084903503192
10,10,-11.16522482153962,-11.408022958270722,-11.30963190790713
11,11,-11.150040024379898,-11.411149956143007,-11.305328513122165
12,12,-11.161061780892261,-11.440621411988694,-11.327312408578988
13,13,-11.177842800934057,-11.475991787810035,-11.355137352785686
14,14,-11.157049841633635,-11.473929623872,-11.345471170888798
15,15,-11.13168478637497,-11.4674386183863,-11.331316834122754
16,16,-11.102040090930391,-11.456813074362637,-11.312967906421166
17,17,-11.070749828857434,-11.44468894574378,-11.293059590306518
18,18,-11.070435266803655,-11.463689413468968,-11.304214302702547
19,19,-11.087514114349846,-11.500234136096728,-11.332850925300342
20,20,-11.05496160460697,-11.48730033120308,-11.311945885693945
21,21,-11.019369314822601,-11.471481596811675,-11.28809197854193
22,22,-10.983848953331282,-11.455891699190925,-11.264402153089831
23,23,-10.950151761456187,-11.442283975626362,-11.242628915661559
24,24,-10.930013061072948,-11.442395882879788,-11.234508877831198
25,25,-10.901217779204156,-11.434014522704606,-11.21782828164447
26,26,-10.873801307145262,-11.427177501918838,-11.202623859391213
27,27,-10.839841068535636,-11.413964501450518,-11.18097440234342
28,28,-10.803088898990055,-11.398129656971626,-11.156633141074867
29,29,-10.767415380087312,-11.38354589391817,-11.133472080159793
30,30,-10.766880441958008,-11.40427553113947,-11.145552601493565
31,31,-10.749027835519348,-11.407864754225532,-11.140419937284022
32,32,-10.706985052060856,-11.387443536217388,-11.111203090418298
33,33,-10.67850377732448,-11.380766092845032,-11.095655289349558
34,34,-10.63661994320015,-11.360870935415154,-11.066814040625738
35,35,-10.622537592441544,-11.36896473675455,-11.065884994466032
36,36,-10.603698284274794,-11.37249173808325,-11.060311351258992
37,37,-10.587540234988637,-11.378892890907062,-11.057533003071876
38,38,-10.561482766327732,-11.375590306752622,-11.044970982994124
39,39,-10.530627926155,-11.367688879212182,-11.02772908678213
40,40,-10.487329883510872,-11.347545680427409,-10.998163268934434
41,41,-10.454075999458238,-11.337651033402537,-10.978762714587555
42,42,-10.412784309578678,-11.319925996013918,-10.951447323099437
43,43,-10.369110829503187,-11.300029668100864,-10.921875014705254
44,44,-10.433547647411462,-11.388457285573445,-11.000539824181178
45,45,-10.405639065264594,-11.384756363303875,-10.986988043282661
46,46,-10.388773535149001,-11.392318633181088,-10.98461015833675
47,47,-10.34769893559082,-11.375895322189601,-10.958156127849483
48,48,-10.378944911997445,-11.432019494671323,-11.004157724286994
49,49,-10.34376700160874,-11.421950179154814,-10.983872660414802
50,50,-10.29373942139937,-11.397265158195603,-10.948877378638883
