,p,BIC,AIC,HQC
0,0,-11.159839337867218,-11.22673963703519,-11.199655189613258
1,1,-11.173899385910097,-11.257822451514295,-11.223842996292142
2,2,-11.161525686696399,-11.26259346481176,-11.221668277687332
3,3,-11.177677247529825,-11.296013161117049,-11.248090918926847
4,4,-11.154412889661186,-11.290141863495677,-11.2351706344679
5,5,-11.142669218612825,-11.29591770475115,-11.233844938771405
6,6,-11.226695133750948,-11.397591137548869,-11.32836365623423
7,7,-11.199226900679285,-11.387900007375878,-11.311463993952923
8,8,-11.206771167006412,-11.413352568889175,-11.329653557871609
9,9,-11.177151352562934,-11.401773876729296,-11.310756743390593
10,10,-11.173125966085246,-11.415924102816348,-11.317533052452756
11,11,-11.157392442933185,-11.418502374696294,-11.312680931675452
12,12,-11.169398923312363,-11.448958554408796,-11.33564955099909
13,13,-11.18538833825919,-11.483537325135167,-11.362682890110818
14,14,-11.1643367728537,-11.481216555092065,-11.352758102108863
15,15,-11.139105540429984,-11.474859372441314,-11.338737588177768
16,16,-11.109629432597206,-11.464402416029452,-11.320557248087981
17,17,-11.078303959474926,-11.452243076361272,-11.30061372092401
18,18,-11.077726138369663,-11.470980285034976,-11.311505174268556
19,19,-11.094813314319785,-11.507533336066667,-11.34015012527028
20,20,-11.062160802682895,-11.494499529279006,-11.31914508376987
21,21,-11.026518454871544,-11.478630736860618,-11.295241118590873
22,22,-10.991049189641739,-11.463091935501382,-11.271602389400288
23,23,-10.957392423533173,-11.449524637703348,-11.249869577738545
24,24,-10.937009092270456,-11.449391914077296,-11.241504909028706
25,25,-10.908294637672709,-11.441091381173159,-11.224905140113023
26,26,-10.88073025948799,-11.434106454261565,-11.209552811733941
27,27,-10.8470179864356,-11.421141419350482,-11.188151320243383
28,28,-10.810266282103107,-11.40530704008468,-11.16381052418792
29,29,-10.774423507151225,-11.390554020982082,-11.140480207223705
30,30,-10.772683327149224,-11.410078416330684,-11.151355486684778
31,31,-10.753970214407678,-11.412807133113862,-11.145362316172353
32,32,-10.711922234082815,-11.392380718239346,-11.116140272440257
33,33,-10.68301913962376,-11.385281455144312,-11.100170651648838
34,34,-10.640950629316546,-11.365201621531549,-11.071144726742133
35,35,-10.626465892722527,-11.372893037035533,-11.069813294747014
36,36,-10.606663944464618,-11.375457398273074,-11.063277011448816
37,37,-10.589185460639445,-11.38053811655787,-11.059178228722685
38,38,-10.564441909616795,-11.378549450041685,-11.047930126283187
39,39,-10.534279111913108,-11.371340064970289,-11.031380272540238
40,40,-10.490858206430364,-11.3510740033469,-11.001691591853925
41,41,-10.457313507140643,-11.340888541084942,-10.98200022226996
42,42,-10.415876951964279,-11.32301863839952,-10.954539965485038
43,43,-10.371805720561053,-11.30272455915873,-10.92456990576312
44,44,-10.433521250613154,-11.388430888775137,-11.00051342738287
45,45,-10.404461211535107,-11.383578509574388,-10.985810189553174
46,46,-10.387663325055474,-11.39120842308756,-10.983499948243223
47,47,-10.345998209377417,-11.374194595976197,-10.95645540163608
48,48,-10.376728599055212,-11.42980318172909,-11.001941411344761
49,49,-10.342351389165364,-11.420534566711439,-10.982457047971426
50,50,-10.292290322527332,-11.395816059323566,-10.947428279766847
