,p,BIC,AIC,HQC
0,0,-11.131159033194816,-11.198059332362787,-11.170974884940856
1,1,-11.150988380795333,-11.234911446399531,-11.200931991177377
2,2,-11.146017977125746,-11.247085755241107,-11.20616056811668
3,3,-11.168794561521858,-11.287130475109082,-11.23920823291888
4,4,-11.147093684713152,-11.282822658547643,-11.227851429519866
5,5,-11.146267483127389,-11.299515969265713,-11.237443203285968
6,6,-11.244571023205285,-11.415467027003206,-11.346239545688567
7,7,-11.211830660133117,-11.40050376682971,-11.324067753406755
8,8,-11.2432525216577,-11.449833923540464,-11.366134912522897
9,9,-11.210074663372936,-11.434697187539298,-11.343680054200595
10,10,-11.213240057043826,-11.456038193774928,-11.357647143411336
11,11,-11.184723418885737,-11.445833350648845,-11.340011907628003
12,12,-11.230352031312352,-11.509911662408784,-11.396602658999079
13,13,-11.228994410072055,-11.527143396948032,-11.406288961923684
14,14,-11.197530343017254,-11.514410125255619,-11.385951672272418
15,15,-11.177350329008002,-11.513104161019331,-11.376982376755786
16,16,-11.15372235764827,-11.508495341080517,-11.364650173139045
17,17,-11.11760496997588,-11.491544086862225,-11.339914731424964
18,18,-11.132172421627446,-11.52542656829276,-11.36595145752634
19,19,-11.165361360377096,-11.578081382123978,-11.410698171327592
20,20,-11.128264426622293,-11.560603153218404,-11.385248707709268
21,21,-11.090813836797937,-11.54292611878701,-11.359536500517265
22,22,-11.054820756826452,-11.526863502686094,-11.335373956585
23,23,-11.017541121048204,-11.509673335218379,-11.310018275253576
24,24,-10.997545349849483,-11.509928171656323,-11.302041166607733
25,25,-10.972583533053323,-11.505380276553772,-11.289194035493637
26,26,-10.951346078794227,-11.504722273567802,-11.280168631040178
27,27,-10.915286597479437,-11.48941003039432,-11.25641993128722
28,28,-10.882474398787107,-11.477515156768678,-11.236018640871919
29,29,-10.850391109670495,-11.466521623501352,-11.216447809742975
30,30,-10.843380210246735,-11.480775299428197,-11.222052369782292
31,31,-10.824644134113559,-11.483481052819743,-11.216036235878233
32,32,-10.783946722934695,-11.464405207091227,-11.188164761292137
33,33,-10.760167190147275,-11.462429505667828,-11.177318702172354
34,34,-10.717792462072424,-11.442043454287427,-11.147986559498012
35,35,-10.71319967204286,-11.459626816355867,-11.156547074067348
36,36,-10.69275411135707,-11.461547565165526,-11.149367178341269
37,37,-10.687325034600244,-11.47867769051867,-11.157317802683483
38,38,-10.657468264117819,-11.47157580454271,-11.140956480784212
39,39,-10.627233685641608,-11.464294638698789,-11.124334846268738
40,40,-10.587222132858571,-11.447437929775107,-11.098055518282132
41,41,-10.549025219438809,-11.432600253383107,-11.073711934568125
42,42,-10.50574296401851,-11.41288465045375,-11.044405977539268
43,43,-10.461896546291985,-11.392815384889662,-11.014660731494052
44,44,-10.524497712227161,-11.479407350389144,-11.091489888996877
45,45,-10.49866353038248,-11.47778082842176,-11.080012508400547
46,46,-10.480385220416851,-11.483930318448937,-11.0762218436046
47,47,-10.43901424990499,-11.467210636503772,-11.049471442163654
48,48,-10.475892742205223,-11.528967324879101,-11.101105554494772
49,49,-10.444859152487297,-11.523042330033372,-11.084964811293359
50,50,-10.394428392509287,-11.497954129305521,-11.049566349748801
