,p,BIC,AIC,HQC
0,0,-11.125615136327184,-11.192515435495155,-11.165430988073224
1,1,-11.142615212404497,-11.226538278008695,-11.192558822786541
2,2,-11.1317819937697,-11.23284977188506,-11.191924584760633
3,3,-11.148237902873221,-11.266573816460445,-11.218651574270243
4,4,-11.124734545261417,-11.260463519095907,-11.20549229006813
5,5,-11.111135960635718,-11.264384446774041,-11.202311680794297
6,6,-11.1893017509326,-11.360197754730521,-11.290970273415882
7,7,-11.163741020857243,-11.352414127553835,-11.27597811413088
8,8,-11.16716915075398,-11.373750552636743,-11.290051541619176
9,9,-11.139940532195483,-11.364563056361845,-11.273545923023143
10,10,-11.133768255927412,-11.376566392658514,-11.278175342294922
11,11,-11.120967297848944,-11.382077229612053,-11.27625578659121
12,12,-11.128072707256473,-11.407632338352906,-11.2943233349432
13,13,-11.148900457772976,-11.447049444648954,-11.326195009624605
14,14,-11.128836956372862,-11.445716738611226,-11.317258285628025
15,15,-11.10408852978312,-11.43984236179445,-11.303720577530903
16,16,-11.075280545707104,-11.43005352913935,-11.286208361197879
17,17,-11.04368903184158,-11.417628148727927,-11.265998793290665
18,18,-11.042575987894383,-11.435830134559696,-11.276355023793275
19,19,-11.055564454155245,-11.468284475902127,-11.300901265105741
20,20,-11.024469443639015,-11.456808170235126,-11.28145372472599
21,21,-10.989136287506142,-11.441248569495215,-11.25785895122547
22,22,-10.954334211301108,-11.42637695716075,-11.234887411059656
23,23,-10.920457846598696,-11.41259006076887,-11.212935000804068
24,24,-10.899793692058884,-11.412176513865724,-11.204289508817133
25,25,-10.871249108416203,-11.404045851916653,-11.187859610856517
26,26,-10.843912626418438,-11.397288821192014,-11.17273517866439
27,27,-10.810512814432151,-11.384636247347034,-11.151646148239935
28,28,-10.774584608769782,-11.369625366751354,-11.128128850854594
29,29,-10.73952987873938,-11.355660392570236,-11.10558657881186
30,30,-10.734287627992732,-11.371682717174192,-11.112959787528286
31,31,-10.71379167842018,-11.372628597126363,-11.105183780184854
32,32,-10.671539468651035,-11.351997952807567,-11.075757507008477
33,33,-10.640170504801775,-11.342432820322328,-11.057322016826854
34,34,-10.59785189594312,-11.322102888158122,-11.028045993368707
35,35,-10.579438165568533,-11.32586530988154,-11.02278556759302
36,36,-10.555003796372727,-11.323797250181183,-11.011616863356926
37,37,-10.52794884283681,-11.319301498755236,-10.99794161092005
38,38,-10.51431894615581,-11.328426486580701,-10.997807162822204
39,39,-10.493333007733435,-11.330393960790616,-10.990434168360565
40,40,-10.451531536057665,-11.311747332974202,-10.962364921481226
41,41,-10.414422898051827,-11.297997931996125,-10.939109613181143
42,42,-10.371699122806652,-11.278840809241892,-10.91036213632741
43,43,-10.328000727395748,-11.258919565993425,-10.880764912597815
44,44,-10.361695409545888,-11.31660504770787,-10.928687586315604
45,45,-10.31713800553434,-11.29625530357362,-10.898486983552406
46,46,-10.305045049993867,-11.308590148025953,-10.900881673181615
47,47,-10.258994140729698,-11.28719052732848,-10.869451332988362
48,48,-10.23871356614751,-11.291788148821388,-10.863926378437059
49,49,-10.214494332261532,-11.292677509807607,-10.854599991067595
50,50,-10.177355117336745,-11.28088085413298,-10.83249307457626
