,p,BIC,AIC,HQC
0,0,-11.145495642347358,-11.212395941515329,-11.185311494093398
1,1,-11.161772682931641,-11.245695748535839,-11.211716293313685
2,2,-11.149553782435502,-11.250621560550863,-11.209696373426436
3,3,-11.166343119689962,-11.284679033277186,-11.236756791086984
4,4,-11.143269752222189,-11.27899872605668,-11.224027497028903
5,5,-11.130598137152148,-11.283846623290472,-11.221773857310728
6,6,-11.212752825666321,-11.383648829464242,-11.314421348149603
7,7,-11.186035667530128,-11.37470877422672,-11.298272760803766
8,8,-11.191714694714861,-11.398296096597624,-11.314597085580058
9,9,-11.162834667118418,-11.38745719128478,-11.296440057946077
10,10,-11.158436131628552,-11.401234268359653,-11.302843217996061
11,11,-11.143597792527222,-11.404707724290331,-11.298886281269489
12,12,-11.154095129069285,-11.433654760165718,-11.320345756756012
13,13,-11.171219523941485,-11.469368510817462,-11.348514075793114
14,14,-11.150493930792427,-11.467373713030792,-11.33891526004759
15,15,-11.12501704720863,-11.46077087921996,-11.324649094956413
16,16,-11.095285920275266,-11.450058903707513,-11.306213735766041
17,17,-11.06399851014758,-11.437937627033927,-11.286308271596665
18,18,-11.063940761416752,-11.457194908082066,-11.297719797315645
19,19,-11.081009547215476,-11.493729568962358,-11.326346358165972
20,20,-11.048528645311578,-11.480867371907689,-11.305512926398553
21,21,-11.012978521208677,-11.46509080319775,-11.281701184928005
22,22,-10.977406706529987,-11.44944945238963,-11.257959906288535
23,23,-10.943657465340848,-11.435789679511023,-11.23613461954622
24,24,-10.923774755288125,-11.436157577094965,-11.228270572046375
25,25,-10.894941562358364,-11.427738305858814,-11.211552064798678
26,26,-10.867618720165838,-11.420994914939413,-11.19644127241179
27,27,-10.833590752195754,-11.407714185110637,-11.174724086003538
28,28,-10.796815698098705,-11.391856456080278,-11.150359940183519
29,29,-10.761212847649254,-11.377343361480111,-11.127269547721735
30,30,-10.761601600585422,-11.398996689766882,-11.140273760120976
31,31,-10.744620477512377,-11.403457396218561,-11.136012579277052
32,32,-10.702578241913013,-11.383036726069545,-11.106796280270455
33,33,-10.67456794800621,-11.376830263526763,-11.091719460031289
34,34,-10.633078544645453,-11.357329536860457,-11.063272642071041
35,35,-10.61949248626384,-11.365919630576846,-11.062839888288327
36,36,-10.602654381365632,-11.371447835174088,-11.05926744834983
37,37,-10.588395356495907,-11.379748012414332,-11.058388124579146
38,38,-10.56086643241893,-11.37497397284382,-11.044354649085323
39,39,-10.529431129493677,-11.366492082550858,-11.026532290120807
40,40,-10.4862311589553,-11.346446955871837,-10.997064544378862
41,41,-10.45298816348706,-11.336563197431358,-10.977674878616376
42,42,-10.411588813376836,-11.318730499812077,-10.950251826897595
43,43,-10.368084454971092,-11.299003293568768,-10.920848640173158
44,44,-10.430779820781536,-11.385689458943519,-10.997771997551252
45,45,-10.40092548810314,-11.38004278614242,-10.982274466121206
46,46,-10.384350836217752,-11.387895934249839,-10.980187459405501
47,47,-10.341653796963076,-11.369850183561859,-10.95211098922174
48,48,-10.36257551592322,-11.415650098597098,-10.987788328212769
49,49,-10.327959386956389,-11.406142564502463,-10.968065045762451
50,50,-10.277783640901312,-11.381309377697546,-10.932921598140826
