,p,BIC,AIC,HQC
0,0,-11.170741394750761,-11.237641693918732,-11.210557246496801
1,1,-11.184031130932873,-11.26795419653707,-11.233974741314917
2,2,-11.173429349571471,-11.274497127686832,-11.233571940562404
3,3,-11.190451375420194,-11.308787289007418,-11.260865046817216
4,4,-11.16729464084152,-11.303023614676011,-11.248052385648235
5,5,-11.158549460002302,-11.311797946140626,-11.249725180160882
6,6,-11.24783592023674,-11.418731924034661,-11.349504442720022
7,7,-11.218611839754576,-11.407284946451169,-11.330848933028214
8,8,-11.231635734570306,-11.43821713645307,-11.354518125435503
9,9,-11.200134638638332,-11.424757162804694,-11.333740029465991
10,10,-11.198257431318389,-11.44105556804949,-11.342664517685899
11,11,-11.179326934211174,-11.440436865974283,-11.33461542295344
12,12,-11.197516640466587,-11.47707627156302,-11.363767268153314
13,13,-11.20891437280656,-11.507063359682538,-11.38620892465819
14,14,-11.185920764243365,-11.50280054648173,-11.374342093498528
15,15,-11.16124304948079,-11.49699688149212,-11.360875097228574
16,16,-11.132562368637648,-11.487335352069895,-11.343490184128424
17,17,-11.100437973397431,-11.474377090283777,-11.322747734846516
18,18,-11.100768139738006,-11.49402228640332,-11.3345471756369
19,19,-11.119312243615955,-11.532032265362837,-11.364649054566451
20,20,-11.085773495938819,-11.51811222253493,-11.342757777025794
21,21,-11.049658293173906,-11.501770575162979,-11.318380956893234
22,22,-11.01417443741447,-11.486217183274112,-11.294727637173018
23,23,-10.980286072031317,-11.472418286201492,-11.27276322623669
24,24,-10.95926854616639,-11.47165136797323,-11.26376436292464
25,25,-10.930887117872471,-11.463683861372921,-11.247497620312785
26,26,-10.903326353536457,-11.456702548310032,-11.232148905782408
27,27,-10.87006101215241,-11.444184445067293,-11.211194345960195
28,28,-10.833612214405921,-11.428652972387495,-11.187156456490735
29,29,-10.797639601548576,-11.413770115379434,-11.163696301621057
30,30,-10.792646200283794,-11.430041289465256,-11.17131835981935
31,31,-10.77196513546071,-11.430802054166895,-11.163357237225386
32,32,-10.730047801842476,-11.410506285999007,-11.134265840199918
33,33,-10.700176265132848,-11.402438580653401,-11.117327777157927
34,34,-10.657641921849114,-11.381892914064117,-11.087836019274702
35,35,-10.642153298933147,-11.388580443246154,-11.085500700957635
36,36,-10.62005956645204,-11.388853020260497,-11.076672633436239
37,37,-10.600078885609909,-11.391431541528334,-11.070071653693148
38,38,-10.577712397176109,-11.391819937601,-11.061200613842502
39,39,-10.548647591520364,-11.385708544577545,-11.045748752147494
40,40,-10.504905086863829,-11.365120883780365,-11.01573847228739
41,41,-10.47179735194011,-11.355372385884408,-10.996484067069426
42,42,-10.430929485897423,-11.338071172332663,-10.969592499418182
43,43,-10.385801489662978,-11.316720328260654,-10.938565674865044
44,44,-10.441620210727436,-11.396529848889418,-11.008612387497152
45,45,-10.410225717665792,-11.389343015705073,-10.991574695683859
46,46,-10.395395464113893,-11.39894056214598,-10.991232087301642
47,47,-10.35182174967045,-11.38001813626923,-10.962278941929112
48,48,-10.375319123507053,-11.42839370618093,-11.000531935796602
49,49,-10.34173671264513,-11.419919890191204,-10.981842371451192
50,50,-10.291479664921019,-11.395005401717253,-10.946617622160534
