,p,BIC,AIC,HQC
0,0,-11.125933535615209,-11.19283383478318,-11.165749387361249
1,1,-11.14219311740892,-11.226116183013119,-11.192136727790965
2,2,-11.13132880025929,-11.23239657837465,-11.191471391250223
3,3,-11.147501048339734,-11.265836961926958,-11.217914719736756
4,4,-11.12424084742633,-11.259969821260821,-11.204998592233045
5,5,-11.110392683359978,-11.263641169498301,-11.201568403518557
6,6,-11.190927041174698,-11.361823044972619,-11.29259556365798
7,7,-11.166566898492963,-11.355240005189556,-11.278803991766601
8,8,-11.16726258358536,-11.373843985468124,-11.290144974450557
9,9,-11.139939493815529,-11.364562017981891,-11.273544884643188
10,10,-11.1367423677535,-11.379540504484602,-11.28114945412101
11,11,-11.126538868991538,-11.387648800754647,-11.281827357733805
12,12,-11.131292515158176,-11.410852146254609,-11.297543142844903
13,13,-11.149954497130986,-11.448103484006964,-11.327249048982615
14,14,-11.13138200616039,-11.448261788398755,-11.319803335415553
15,15,-11.104762547582553,-11.440516379593882,-11.304394595330336
16,16,-11.07513636698301,-11.429909350415256,-11.286064182473785
17,17,-11.04400541197616,-11.417944528862506,-11.266315173425244
18,18,-11.042448310615868,-11.435702457281181,-11.27622734651476
19,19,-11.05689733693691,-11.469617358683792,-11.302234147887406
20,20,-11.02618475505175,-11.45852348164786,-11.283169036138725
21,21,-10.992397019650156,-11.44450930163923,-11.261119683369484
22,22,-10.957100951065318,-11.42914369692496,-11.237654150823866
23,23,-10.926042133833151,-11.418174348003326,-11.218519288038523
24,24,-10.911870693409568,-11.424253515216408,-11.216366510167818
25,25,-10.877728575386055,-11.410525318886505,-11.194339077826369
26,26,-10.846595387867684,-11.399971582641259,-11.175417940113634
27,27,-10.814917325688896,-11.389040758603779,-11.15605065949668
28,28,-10.776471750899024,-11.371512508880597,-11.130015992983838
29,29,-10.73985640784671,-11.355986921677568,-11.105913107919191
30,30,-10.737350988730007,-11.37474607791147,-11.116023148265564
31,31,-10.720060376771272,-11.378897295477456,-11.111452478535947
32,32,-10.678564400342042,-11.359022884498573,-11.082782438699484
33,33,-10.64136600187864,-11.343628317399192,-11.058517513903718
34,34,-10.60253247170077,-11.326783463915772,-11.032726569126357
35,35,-10.576918045920705,-11.323345190233711,-11.020265447945192
36,36,-10.54979890314714,-11.318592356955596,-11.006411970131339
37,37,-10.518641612955633,-11.309994268874059,-10.988634381038873
38,38,-10.511541936024443,-11.325649476449334,-10.995030152690836
39,39,-10.495712583459861,-11.332773536517042,-10.992813744086991
