,p,BIC,AIC,HQC
0,0,3.587061098422865,3.520160799254895,3.547245246676826
1,1,3.4504449709829697,3.3665219053787707,3.4005013606009244
2,2,3.443603442182898,3.3425356640675368,3.3834608511919653
3,3,3.390796843741308,3.2724609301540837,3.320383172344286
4,4,3.4232180548024695,3.287489080967979,3.342460309995756
5,5,3.3499381090049734,3.1966896228666504,3.2587623888463932
6,6,3.365285456769799,3.1943894529718784,3.263616934286518
7,7,3.3582255038716546,3.1695523971750617,3.245988410598018
8,8,3.302891068239921,3.0963096663571585,3.1800086773747247
9,9,2.813094587603934,2.5884720634375724,2.679489196776275
10,10,2.670689695308823,2.4278915585777217,2.526282608941314
11,11,1.97488853973084,1.7137786079677326,1.819600050988574
12,12,1.9576134156579768,1.678053784561543,1.7913627879712495
13,13,1.9883441142551646,1.6901951273791855,1.8110495624035348
14,14,2.016052941868497,1.699173159630133,1.8276316126133327
15,15,2.0226144074238923,1.6868605754125623,1.822982359676108
16,16,2.022325927709471,1.6675529442772254,1.811398112218696
17,17,2.029289369849529,1.6553502529631836,1.8069796084004457
18,18,2.0665864435993373,1.6733322969340234,1.8328074077004433
19,19,2.0887053847355075,1.6759853629886257,1.8433685737850123
20,20,2.0739848129509144,1.6416460863548028,1.8170005318639388
21,21,2.0823981656048094,1.630285883615736,1.8136755018854818
22,22,2.1166596219539295,1.6446168760942874,1.8361064221953804
23,23,2.112189095614933,1.6200568814447596,1.8197119414095626
24,24,2.13130170918803,1.6189188873811888,1.82680589242978
25,25,2.16679391763867,1.6339971741382193,1.8501834151983563
26,26,2.179294051092356,1.6259178563187806,1.8504714988464057
27,27,2.1872781731747857,1.6131547402599025,1.8461448393670001
28,28,2.148307750723601,1.553266992742028,1.7947635086387876
29,29,2.1827556123278806,1.5666250984970247,1.8166989122554007
30,30,2.199215417930426,1.561820328748965,1.8205432583948697
31,31,2.174965749202462,1.5161288304962788,1.7835736474377881
32,32,2.180281318777398,1.499822834620867,1.776063280419957
33,33,2.2074393079748336,1.5051769924542802,1.7902877959497547
34,34,2.2379438173296107,1.5136928251146067,1.8077497199040224
35,35,2.231558860567187,1.4851317162541804,1.7882114585426994
36,36,2.266813780564391,1.4980203267559342,1.8102007135801914
37,37,2.2879053426354803,1.496552686717056,1.8179125745522409
38,38,2.3278655367335777,1.513757996308688,1.844377320067185
39,39,2.334259289827574,1.4971983367703938,1.8371581292004442
40,40,2.376423165709822,1.5162073687932853,1.8655897802862609
41,41,2.4184669382578097,1.5348919043135123,1.8937802231284941
42,42,2.4579716967361143,1.5508300103008743,1.919308683215355
43,43,2.476658837247614,1.5457399986499376,1.9238946520455475
44,44,2.524046023785529,1.5691363856235467,1.9570538470158132
45,45,2.5246526682033745,1.5455353701640944,1.9433036901853071
46,46,2.5670705509187064,1.563525452886621,1.9712339277309583
47,47,2.517658776864196,1.4894623902654147,1.9072015846055326
48,48,2.553876639745545,1.500802057071667,1.928663827455996
49,49,2.6028415799383184,1.5246584023922436,1.9627359211322553
50,50,2.634511641690646,1.530985904894412,1.9793736844511316
