,p,BIC,AIC,HQC
0,0,3.5794780605403487,3.5125777613723788,3.5396622087943097
1,1,3.4422837217632307,3.358360656159032,3.3923401113811855
2,2,3.4385574609402028,3.3374896828248417,3.37841486994927
3,3,3.3849179818991844,3.26658206831196,3.3145043105021625
4,4,3.4169802383733487,3.281251264538858,3.3362224935666354
5,5,3.3413501786305764,3.1881016924922534,3.2501744584719963
6,6,3.3559132793625372,3.1850172755646167,3.254244756879256
7,7,3.3461089493677716,3.1574358426711786,3.233871856094135
8,8,3.2899693508094003,3.083387948926638,3.167086959944204
9,9,2.808691835707022,2.5840693115406603,2.675086444879363
10,10,2.6692759032403877,2.4264777665092865,2.524868816872879
11,11,1.9793716381627924,1.718261706399685,1.824083149420526
12,12,1.961744265607765,1.6821846345113314,1.7954936379210378
13,13,1.9925943431884054,1.6944453563124264,1.8152997913367757
14,14,2.0202078727093404,1.7033280904709758,1.8317865434541756
15,15,2.0261314675214965,1.6903776355101665,1.8264994197737123
16,16,2.026350691910647,1.6715777084784014,1.8154228764198719
17,17,2.0320230446498373,1.6580839277634916,1.8097132832007536
18,18,2.069323693622262,1.6760695469569482,1.835544657723368
19,19,2.0920019106495142,1.6792818889026326,1.8466650996990193
20,20,2.0763958994913754,1.6440571728952638,1.8194116184043998
21,21,2.0857132049595446,1.6336009229704707,1.8169905412402167
22,22,2.12011353176096,1.648070785901318,1.839560332002411
23,23,2.114029730625314,1.6218975164551404,1.8215525764199434
24,24,2.1322521880415053,1.6198693662346644,1.8277563712832552
25,25,2.167936103149109,1.6351393596486576,1.8513256007087946
26,26,2.1808509923090633,1.6274747975354875,1.8520284400631124
27,27,2.18870965275094,1.614586219836057,1.8475763189431547
28,28,2.1497604418664107,1.5547196838848378,1.7962161997815973
29,29,2.184246066751137,1.5681155529202808,1.8181893666786566
30,30,2.201975571540011,1.5645804823585499,1.8233034120044547
31,31,2.1769018927969257,1.5180649740907421,1.7855097910322515
32,32,2.1833285017273036,1.502870017570772,1.779110463369862
33,33,2.210409232309252,1.508146916788699,1.7932577202841737
34,34,2.24031599796034,1.516065005745336,1.8101219005347517
35,35,2.2337365399845712,1.4873093956715648,1.790389137960084
36,36,2.2691265930531976,1.5003331392447412,1.8125135260689986
37,37,2.2904744725164945,1.49912181659807,1.8204817044332549
38,38,2.3301776066138893,1.5160700661889994,1.846689389947496
39,39,2.3363630465885965,1.4993020935314165,1.839261885961467
40,40,2.3780145576159764,1.5177987606994399,1.8671811721924154
41,41,2.4198871990121873,1.5363121650678897,1.8952004838828715
42,42,2.4597303886733295,1.5525887022380893,1.9210673751525698
43,43,2.4790463648555128,1.548127526257837,1.9262821796534468
44,44,2.526427392452887,1.571517754290905,1.9594352156831714
45,45,2.5276477608445767,1.5485304628052963,1.946298782826509
46,46,2.5693507071981845,1.5658056091660995,1.9735140840104368
47,47,2.504875393351253,1.4766790067524715,1.8944182010925896
