,p,BIC,AIC,HQC
0,0,3.581502738427899,3.5146024392599293,3.5416868866818603
1,1,3.4477059019149,3.363782836310701,3.397762291532855
2,2,3.441063492774053,3.3399957146586923,3.3809209017831203
3,3,3.3893334213328297,3.2709975077456055,3.318919749935808
4,4,3.4218892433330397,3.286160269498549,3.3411314985263263
5,5,3.3501006049436772,3.1968521188053542,3.258924884785097
6,6,3.365289515147486,3.1943935113495656,3.263620992664205
7,7,3.358224228564863,3.16955112186827,3.245987135291226
8,8,3.3018026165420657,3.0952212146593028,3.178920225676869
9,9,2.8180783508309255,2.593455826664564,2.6844729600032666
10,10,2.67348198543092,2.430683848699819,2.5290748990634113
11,11,1.9740917935661617,1.7129818618030543,1.8188033048238956
12,12,1.9569415659254643,1.6773819348290306,1.790690938238737
13,13,1.9884061859045437,1.6902571990285646,1.8111116340529139
14,14,2.0153523064179044,1.6984725241795398,1.8269309771627396
15,15,2.0231765869867444,1.6874227549754146,1.8235445392389606
16,16,2.023783415731284,1.6690104322990384,1.812855600240509
17,17,2.029552378398211,1.6556132615118653,1.8072426169491274
18,18,2.0668739883041765,1.6736198416388623,1.8330949524052822
19,19,2.08914945655407,1.6764294348071882,1.8438126456035748
20,20,2.0750811242157416,1.6427423976196303,1.8180968431287665
21,21,2.0849754848215305,1.632863202832457,1.816252821102203
22,22,2.1194460144432594,1.647403268583617,1.83889281468471
23,23,2.113812754445226,1.6216805402750525,1.8213356002398555
24,24,2.1326371247589715,1.6202543029521301,1.8281413080007214
25,25,2.1683888807997618,1.6355921372993105,1.8517783783594477
26,26,2.1809968008852,1.6276206061116243,1.8521742486392494
27,27,2.1889026110987286,1.6147791781838454,1.847769277290943
28,28,2.14977358015803,1.5547328221764571,1.7962293380732168
29,29,2.1846011550748403,1.5684706412439844,1.8185444550023604
30,30,2.202697970729938,1.5653028815484769,1.8240258111943817
31,31,2.177484456460767,1.5186475377545836,1.786092354696093
32,32,2.183265328002194,1.5028068438456623,1.7790472896447522
33,33,2.2103693919571645,1.5081070764366113,1.7932178799320861
34,34,2.2402586671639826,1.5160076749489786,1.8100645697383944
35,35,2.2334567948898476,1.4870296505768412,1.7901093928653604
36,36,2.2688311566201227,1.500037702811666,1.8122180896359235
37,37,2.290360912899706,1.4990082569812813,1.8203681448164661
38,38,2.3298614567889797,1.5157539163640896,1.8463732401225865
39,39,2.3350500183058642,1.4979890652486842,1.8379488576787346
40,40,2.3771654932764648,1.5169496963599283,1.8663321078529038
41,41,2.419169969500394,1.5355949355560963,1.8944832543710781
42,42,2.45887738464852,1.55173569821328,1.9202143711277606
43,43,2.4775008155921263,1.5465819769944502,1.9247366303900602
44,44,2.524825083635815,1.5699154454738329,1.9578329068660993
45,45,2.527010871296971,1.5478935732576908,1.9456618932789036
46,46,2.5691559247262186,1.5656108266941335,1.973319301538471
47,47,2.5185285717642882,1.4903321851655065,1.9080713795056246
48,48,2.5539877735793306,1.5009131909054525,1.9287749612897815
49,49,2.603089922412165,1.5249067448660907,1.9629842636061023
50,50,2.634626215463049,1.531100478666815,1.9794882582235345
