,p,BIC,AIC,HQC
0,0,-5.822058177155998,-5.90568355111596,-5.871827991838546
1,1,-5.8063027758086445,-5.907010454533683,-5.866235108267099
2,2,-5.805404658736718,-5.923317066537972,-5.875571014892806
3,3,-5.778765209233905,-5.914006253333588,-5.859237976544787
4,4,-5.791039332587001,-5.943734428150804,-5.881891795494554
5,5,-5.772211020434275,-5.942487116143523,-5.873517376166031
6,6,-5.821964762162381,-6.009950366340093,-5.93380013689399
7,7,-5.8387140289116495,-6.044539236217023,-5.961154494301072
8,8,-5.82083889759516,-6.044635416301487,-5.953961487699123
9,9,-5.901272790504926,-6.143173970376393,-6.045155519088558
10,10,-6.251632421269463,-6.511773282052785,-6.406354299520365
11,11,-6.426713533231212,-6.705230793778527,-6.59235458788963
12,12,-7.250711620498584,-7.547743728538545,-7.427352912415732
13,13,-7.2199595094546645,-7.53564667202923,-7.407683152591685
14,14,-7.2152960625441525,-7.549780277129092,-7.414185243424604
15,15,-7.200009748559133,-7.553434834886848,-7.410148746188379
16,16,-7.192193555665529,-7.564705188269387,-7.413667761930843
17,17,-7.159304629105793,-7.551050370605774,-7.392200569671499
18,18,-7.142033821066991,-7.553163156217091,-7.386439176779471
19,19,-7.105444126031248,-7.536108496549733,-7.361447754849156
20,20,-7.080647185526333,-7.5310000257306156,-7.348339144991932
21,21,-7.0835293236927175,-7.553726096961354,-7.363000893960818
22,22,-7.0609318070874085,-7.551130043172422,-7.352275514528979
23,23,-7.022947046589336,-7.533306379802849,-7.326256687987499
24,24,-7.084792691808149,-7.615474900108092,-7.400163359164908
25,25,-7.055130617365371,-7.606299662365838,-7.38265872333811
26,26,-7.0356625986433095,-7.6074846665760045,-7.3754459026307915
27,27,-7.030671076971333,-7.623314620625406,-7.382808711869693
28,28,-7.019180889652082,-7.632816671320579,-7.383773389302045
29,29,-7.040264866838681,-7.675066002300775,-7.417414194186085
30,30,-7.009599982135581,-7.665741985704733,-7.399409558128066
31,31,-6.998573598770816,-7.676234429440034,-7.401148332014482
32,32,-6.99232610681714,-7.691686215533576,-7.407772424017844
33,33,-6.981373270942396,-7.702615649044586,-7.409799148157341
34,34,-6.944569768615549,-7.68787999746779,-7.386084763341811
35,35,-6.906113948897612,-7.671680250757107,-7.360829233025292
36,36,-6.9191939427501445,-7.707207232903813,-7.387222336408949
37,37,-6.884720891577962,-7.69537483178708,-7.366176897907135
38,38,-6.853158605557754,-7.686649658849903,-7.34815844643049
39,39,-6.817428396633905,-7.673955883483112,-7.326090049368641
40,40,-6.8024643977215264,-7.6822305536588935,-7.3249076328138045
41,41,-6.762149818109519,-7.665359852808134,-7.298496238019486
42,42,-6.724008744905313,-7.650870902784797,-7.274381823937394
43,43,-6.68564688922662,-7.636372511624247,-7.250172014539368
44,44,-6.66766425203445,-7.642467840991473,-7.2464687658202
45,45,-6.632908300402225,-7.632007584115777,-7.226121543277804
46,46,-6.603254923666211,-7.626870923658938,-7.2110082793177135
47,47,-6.566935401216192,-7.615292501277695,-7.1893623423426725
48,48,-6.6220540377779695,-7.695380054734038,-7.259290173380779
49,49,-6.5730927378083015,-7.671618994176001,-7.225275861874857
50,50,-6.525055512187394,-7.649016910776151,-7.192325653820233
