,p,BIC,AIC,HQC
0,0,-5.804488522738266,-5.888113896698228,-5.854258337420815
1,1,-5.790630953161732,-5.891338631886771,-5.850563285620186
2,2,-5.7943092888591226,-5.912221696660377,-5.864475645015211
3,3,-5.773669966185624,-5.9089110102853075,-5.854142733496506
4,4,-5.799569173617251,-5.952264269181054,-5.890421636524804
5,5,-5.7763427088639725,-5.9466188045732205,-5.877649064595729
6,6,-5.845011322434251,-6.032996926611964,-5.956846697165861
7,7,-5.845703087670387,-6.0515282949757605,-5.968143553059809
8,8,-5.834747265344463,-6.05854378405079,-5.967869855448426
9,9,-5.893784866586784,-6.13568604645825,-6.037667595170416
10,10,-6.266284515343452,-6.526425376126775,-6.421006393594355
11,11,-6.429485390172379,-6.708002650719694,-6.595126444830797
12,12,-7.297513190306882,-7.594545298346842,-7.47415448222403
13,13,-7.266282835064708,-7.581969997639274,-7.454006478201729
14,14,-7.258876563961388,-7.5933607785463275,-7.457765744841839
15,15,-7.246289843632881,-7.599714929960596,-7.456428841262127
16,16,-7.234586293322761,-7.6070979259266185,-7.456060499588075
17,17,-7.202407861628659,-7.59415360312864,-7.435303802194365
18,18,-7.182830572086312,-7.593959907236412,-7.427235927798792
19,19,-7.145940067433996,-7.576604437952481,-7.401943696251903
20,20,-7.121918657394339,-7.572271497598622,-7.3896106168599385
21,21,-7.119416389325594,-7.5896131625942305,-7.3988879595936945
22,22,-7.095497905890397,-7.58569614197541,-7.386841613331967
23,23,-7.063702972695871,-7.574062305909384,-7.367012614094033
24,24,-7.101558781189624,-7.632240989489567,-7.416929448546383
25,25,-7.069957745902255,-7.621126790902721,-7.397485851874993
26,26,-7.049849667889606,-7.621671735822301,-7.389632971877088
27,27,-7.046948420225299,-7.639591963879372,-7.399086055123659
28,28,-7.031071782002,-7.644707563670496,-7.395664281651963
29,29,-7.0734488171856285,-7.708249952647722,-7.450598144533032
30,30,-7.046326742780888,-7.702468746350039,-7.4361363187733724
31,31,-7.030894730589031,-7.708555561258248,-7.433469463832696
32,32,-7.020364959108708,-7.719725067825143,-7.435811276309412
33,33,-7.016927242790991,-7.7381696208931805,-7.445353120005936
34,34,-6.981643891400861,-7.724954120253101,-7.423158886127123
35,35,-6.949303808717689,-7.714870110577183,-7.404019092845369
36,36,-6.9556026351141185,-7.743615925267787,-7.423631028772923
37,37,-6.92260283191296,-7.733256772122078,-7.404058838242133
38,38,-6.889365231244868,-7.722856284537017,-7.384365072117604
39,39,-6.857991249093312,-7.714518735942519,-7.366652901828049
40,40,-6.832883951581288,-7.712650107518655,-7.355327186673566
41,41,-6.789446157893037,-7.692656192591652,-7.325792577803004
42,42,-6.755947796557646,-7.682809954437131,-7.306320875589727
43,43,-6.713004706825203,-7.66373032922283,-7.277529832137951
44,44,-6.706591966108387,-7.68139555506541,-7.285396479894137
45,45,-6.676681604167093,-7.675780887880644,-7.269894847042671
46,46,-6.660105638750989,-7.683721638743716,-7.267858994402491
47,47,-6.643775861434818,-7.692132961496322,-7.266202802561299
48,48,-6.654085133357841,-7.727411150313909,-7.29132126896065
49,49,-6.6078011478734515,-7.706327404241151,-7.259984271940007
50,50,-6.566053631290644,-7.690015029879401,-7.233323772923483
