,p,BIC,AIC,HQC
0,0,-5.893890926060586,-5.9775163000205485,-5.943660740743135
1,1,-5.878272109116063,-5.9789797878411015,-5.938204441574517
2,2,-5.870165793970539,-5.988078201771794,-5.940332150126627
3,3,-5.83695803616615,-5.972199080265834,-5.917430803477032
4,4,-5.8330912377908035,-5.985786333354606,-5.923943700698357
5,5,-5.818777182499324,-5.989053278208572,-5.92008353823108
6,6,-5.845628401590051,-6.033614005767763,-5.95746377632166
7,7,-5.870868138935392,-6.076693346240766,-5.993308604324814
8,8,-5.844225869866696,-6.068022388573023,-5.977348459970659
9,9,-5.952089606040821,-6.193990785912288,-6.095972334624453
10,10,-6.272867701289108,-6.533008562072431,-6.427589579540011
11,11,-6.4324705991778055,-6.71098785972512,-6.598111653836223
12,12,-7.281392154423492,-7.578424262463453,-7.45803344634064
13,13,-7.2503041386697635,-7.565991301244329,-7.438027781806784
14,14,-7.232513674405157,-7.566997888990096,-7.431402855285608
15,15,-7.2336087713815935,-7.587033857709309,-7.44374776901084
16,16,-7.223884904527763,-7.59639653713162,-7.445359110793077
17,17,-7.193369432268651,-7.5851151737686315,-7.426265372834357
18,18,-7.166273902223621,-7.577403237373721,-7.410679257936101
19,19,-7.13703326335008,-7.5676976338685655,-7.393036892167988
20,20,-7.1027889885302296,-7.553141828734512,-7.370480947995829
21,21,-7.105966745260773,-7.576163518529409,-7.385438315528873
22,22,-7.082557734053603,-7.5727559701386165,-7.373901441495174
23,23,-7.043724581872691,-7.554083915086204,-7.347034223270853
24,24,-7.09884974197916,-7.6295319502791035,-7.414220409335919
25,25,-7.0647537602613735,-7.61592280526184,-7.392281866234112
26,26,-7.067435424764921,-7.639257492697616,-7.407218728752403
27,27,-7.041992339454416,-7.634635883108489,-7.394129974352776
28,28,-7.037200664193172,-7.6508364458616684,-7.401793163843135
29,29,-7.046801508887384,-7.681602644349478,-7.423950836234788
30,30,-7.0139534829613375,-7.670095486530489,-7.403763058953822
31,31,-6.995776545255826,-7.673437375925043,-7.398351278499491
32,32,-6.992001371717148,-7.691361480433583,-7.407447688917852
33,33,-6.979541615964497,-7.700783994066687,-7.407967493179442
34,34,-6.942073746173172,-7.685383975025412,-7.383588740899434
35,35,-6.900493047656131,-7.666059349515625,-7.35520833178381
36,36,-6.9184645979459365,-7.706477888099605,-7.386492991604741
37,37,-6.896780106223241,-7.7074340464323585,-7.378236112552413
