,p,BIC,AIC,HQC
0,0,-5.876559926229777,-5.960185300189739,-5.926329740912325
1,1,-5.86209192974967,-5.962799608474708,-5.922024262208124
2,2,-5.850458422768718,-5.968370830569973,-5.9206247789248065
3,3,-5.81889377998829,-5.954134824087974,-5.899366547299172
4,4,-5.815737555214033,-5.968432650777836,-5.9065900181215865
5,5,-5.801356684035415,-5.971632779744663,-5.902663039767171
6,6,-5.839529134105991,-6.0275147382837035,-5.9513645088376
7,7,-5.86416418246837,-6.069989389773744,-5.986604647857792
8,8,-5.839739663022492,-6.063536181728819,-5.972862253126455
9,9,-5.950339336882088,-6.192240516753555,-6.09422206546572
10,10,-6.273305906324621,-6.533446767107944,-6.428027784575524
11,11,-6.4327947899332205,-6.711312050480535,-6.598435844591638
12,12,-7.27938856607531,-7.576420674115271,-7.456029857992458
13,13,-7.245180671823501,-7.560867834398067,-7.432904314960521
14,14,-7.235927178027975,-7.570411392612915,-7.434816358908426
15,15,-7.228207426591554,-7.58163251291927,-7.438346424220801
16,16,-7.22906659850898,-7.601578231112837,-7.450540804774294
17,17,-7.193343346202,-7.585089087701981,-7.426239286767706
18,18,-7.167867588304498,-7.578996923454598,-7.412272944016978
19,19,-7.136054120642551,-7.566718491161036,-7.3920577494604585
20,20,-7.10725872146669,-7.5576115616709725,-7.374950680932289
21,21,-7.0998521572666915,-7.570048930535328,-7.379323727534792
22,22,-7.072689743659231,-7.562887979744243,-7.3640334511008
23,23,-7.03449744339789,-7.544856776611403,-7.337807084796053
24,24,-7.107634021733299,-7.638316230033242,-7.423004689090058
25,25,-7.072599532243988,-7.623768577244454,-7.400127638216726
26,26,-7.0615790324128485,-7.6334011003455435,-7.4013623364003305
27,27,-7.050110291951007,-7.642753835605079,-7.402247926849366
28,28,-7.050098601150927,-7.663734382819423,-7.41469110080089
29,29,-7.051781647831641,-7.686582783293734,-7.428930975179044
30,30,-7.024402769197518,-7.68054477276667,-7.414212345190003
31,31,-7.024464756337695,-7.702125587006912,-7.42703948958136
32,32,-7.008886444225912,-7.708246552942347,-7.424332761426616
33,33,-6.991270837466124,-7.712513215568314,-7.419696714681069
34,34,-6.950021648639051,-7.693331877491292,-7.391536643365313
35,35,-6.908099568562518,-7.673665870422012,-7.362814852690198
36,36,-6.9302096060315,-7.718222896185169,-7.398237999690305
37,37,-6.898664311168631,-7.709318251377749,-7.380120317497804
38,38,-6.864260640415656,-7.697751693707805,-7.359260481288392
39,39,-6.826669043097902,-7.683196529947109,-7.3353306958326385
40,40,-6.821703350815931,-7.701469506753298,-7.344146585908209
41,41,-6.785072465782161,-7.688282500480776,-7.321418885692128
42,42,-6.744604731667821,-7.671466889547306,-7.294977810699902
43,43,-6.705788414896412,-7.6565140372940395,-7.270313540209161
44,44,-6.680518107827141,-7.655321696784164,-7.259322621612892
45,45,-6.6541754095132015,-7.653274693226753,-7.24738865238878
46,46,-6.616818285970484,-7.640434285963211,-7.224571641621987
47,47,-6.573330019052317,-7.621687119113821,-7.195756960178798
48,48,-6.646127199098732,-7.7194532160548,-7.283363334701542
49,49,-6.596047146363465,-7.694573402731164,-7.24823027043002
50,50,-6.551821907048466,-7.675783305637223,-7.219092048681305
