,p,BIC,AIC,HQC
0,0,3.588733115526093,3.521832816358123,3.548917263780054
1,1,3.4505909215932324,3.3666678559890335,3.4006473112111872
2,2,3.443751041437851,3.34268326332249,3.3836084504469186
3,3,3.390676479721148,3.272340566133924,3.3202628083241263
4,4,3.4231954849281134,3.2874665110936228,3.3424377401214
5,5,3.3492711581571686,3.1960226720188456,3.2580954379985885
6,6,3.36458483993197,3.1936888361340494,3.262916317448689
7,7,3.3571034286848294,3.1684303219882364,3.2448663354111926
8,8,3.3020756997723826,3.09549429788962,3.179193308907186
9,9,2.817914906960911,2.5932923827945493,2.684309516133252
10,10,2.6744457476649535,2.4316476109338523,2.5300386612974446
11,11,1.9791699351144247,1.7180600033513174,1.8238814463721587
12,12,1.960895056824392,1.6813354257279585,1.7946444291376646
13,13,1.9919511560373997,1.6938021691614207,1.81465660418577
14,14,2.019179500049972,1.7022997178116075,1.8307581707948073
15,15,2.0256862824211126,1.6899324504097826,1.8260542346733284
16,16,2.0255776423919434,1.6708046589596974,1.8146498269011682
17,17,2.0310837398621944,1.657144622975849,1.8087739784131112
18,18,2.0683100457088384,1.6750558990435245,1.8345310098099443
19,19,2.090761402180278,1.6780413804333962,1.8454245912297829
20,20,2.0734689298207476,1.641130203224636,1.816484648733772
21,21,2.082332711787794,1.6302204297987206,1.8136100480684667
22,22,2.1173073175738497,1.6452645717142074,1.8367541178153004
23,23,2.1131469209928024,1.6210147068226286,1.8206697667874314
24,24,2.1308111001224557,1.6184282783156143,1.8263152833642056
25,25,2.167239970758019,1.634443227257568,1.8506294683177051
26,26,2.180134727357993,1.6267585325844176,1.8513121751120427
27,27,2.1883911186308143,1.614267685715931,1.8472577848230287
28,28,2.1469567583318696,1.5519160003502968,1.7934125162470562
29,29,2.1828376575696256,1.5667071437387698,1.8167809574971456
30,30,2.2020797068592604,1.5646846176777993,1.8234075473237041
31,31,2.1731497454552464,1.5143128267490626,1.781757643690572
32,32,2.1754698988905847,1.4950114147340534,1.7712518605331433
33,33,2.201281932044428,1.4990196165238745,1.7841304200193493
34,34,2.229191782473765,1.5049407902587615,1.7989976850481768
35,35,2.230011357502804,1.4835842131897974,1.7866639554783164
36,36,2.2645216827274313,1.4957282289189746,1.8079086157432318
37,37,2.2857704297984736,1.4944177738800488,1.8157776617152337
38,38,2.3230054199777777,1.5088978795528878,1.8395172033113845
39,39,2.3339254909640674,1.496864537906888,1.8368243303369383
40,40,2.376756760072647,1.5165409631561109,1.8659233746490862
41,41,2.4174925120104964,1.5339174780661988,1.8928057968811807
42,42,2.4590218008160543,1.5518801143808143,1.920358787295295
43,43,2.472397635740726,1.5414787971430495,1.9196334505386594
44,44,2.518192819235075,1.5632831810730927,1.9512006424653592
45,45,2.5077141281382804,1.5285968300990005,1.9263651501202133
46,46,2.536122661647349,1.5325775636152639,1.9402860384596012
47,47,2.5114695109477143,1.4832731243489325,1.9010123186890506
48,48,2.547060259470757,1.4939856767968793,1.9218474471812081
49,49,2.595604075939672,1.5174208983935973,1.9554984171336092
50,50,2.6262888477787243,1.5227631109824902,1.9711508905392097
