,p,BIC,AIC,HQC
0,0,3.5885503662317957,3.5216500670638258,3.5487345144857567
1,1,3.4498369101395454,3.3659138445353465,3.3998932997575
2,2,3.4432495985310676,3.342181820415707,3.383107007540135
3,3,3.3895256171673425,3.2711897035801183,3.3191119457703206
4,4,3.422238198895308,3.286509225060817,3.3414804540885945
5,5,3.346790590008292,3.193542103869969,3.255614869849712
6,6,3.3621724575195726,3.191276453721652,3.2605039350362914
7,7,3.3530618864475032,3.1643887797509103,3.2408247931738665
8,8,3.2993634978291437,3.0927820959463808,3.176481106963947
9,9,2.80912712988612,2.5845046057197583,2.675521739058461
10,10,2.65742798805226,2.414629851321159,2.5130209016847513
11,11,1.9774864442419786,1.7163765124788712,1.8221979554997125
12,12,1.9550451972863931,1.6754855661899595,1.7887945695996659
13,13,1.9867145203375194,1.6885655334615404,1.8094199684858896
14,14,2.0115310515276352,1.6946512692892708,1.8231097222724706
15,15,2.0219834130001746,1.6862295809888446,1.8223513652523904
16,16,2.0185573680095192,1.6637843845772737,1.8076295525187442
17,17,2.0238476410733908,1.649908524187045,1.8015378796243071
18,18,2.0604167996968807,1.6671626530315669,1.8266377637979867
19,19,2.0828570353405094,1.6701370135936278,1.8375202243900144
20,20,2.059050546716251,1.6267118201201392,1.8020662656292754
21,21,2.067119760481863,1.6150074784927897,1.7983970967625356
22,22,2.10386587032984,1.631823124470198,1.823312670571291
23,23,2.104387094747309,1.6122548805771353,1.811909940541938
24,24,2.1160328854214745,1.6036500636146331,1.8115370686632244
25,25,2.154133131655095,1.6213363881546439,1.837522629214781
26,26,2.1705096248622717,1.617133430088696,1.8416870726163208
27,27,2.1777438890174894,1.6036204561026062,1.8366105552097038
28,28,2.130038003626387,1.5349972456448142,1.7764937615415737
29,29,2.167912647289231,1.551782133458375,1.801855947216751
30,30,2.190192130437185,1.5527970412557242,1.811519970901629
31,31,2.1491074555611256,1.4902705368549418,1.7577153537964512
32,32,2.1468297936353964,1.466371309478865,1.742611755277955
33,33,2.1734553458303933,1.47119303030984,1.7563038338053145
34,34,2.2011107471135163,1.4768597548985127,1.770916649687928
35,35,2.210900061856829,1.4644729175438225,1.7675526598323414
36,36,2.2386442053184505,1.469850751509994,1.782031138334251
37,37,2.265360533870256,1.474007877951831,1.7953677657870162
38,38,2.2965023584398905,1.4823948180150008,1.8130141417734975
39,39,2.3169719776323086,1.4799110245751286,1.8198708170051792
40,40,2.3590018353607745,1.498786038444238,1.8481684499372135
41,41,2.4001377907500316,1.5165627568057345,1.8754510756207163
42,42,2.441799692094515,1.5346580056592751,1.9031366785737558
43,43,2.449109999313052,1.5181911607153755,1.8963458141109855
44,44,2.4941435139013364,1.5392338757393542,1.9271513371316207
45,45,2.4948484634844865,1.5157311654452066,1.9134994854664193
46,46,2.524127726822228,1.5205826287901427,1.92829110363448
47,47,2.4985658891696314,1.4703695025708499,1.888108696910968
48,48,2.525563397022372,1.4724888143484938,1.9003505847328228
49,49,2.5755523811831615,1.4973692036370867,1.9354467223770984
50,50,2.6154344218650465,1.5119086850688124,1.9602964646255319
