,p,BIC,AIC,HQC
0,0,3.5887523384467084,3.5218520392787385,3.5489364867006694
1,1,3.450686026608715,3.366762961004516,3.4007424162266697
2,2,3.4438132516091744,3.342745473493814,3.383670660618242
3,3,3.3907516747093633,3.272415761122139,3.3203380033123415
4,4,3.4232582822296433,3.2875293083951527,3.34250053742293
5,5,3.349435855065811,3.1961873689274882,3.258260134907231
6,6,3.3647305257382687,3.193834521940348,3.2630620032549875
7,7,3.3572797795963614,3.1686066728997684,3.2450426863227246
8,8,3.3022299908205195,3.095648588937757,3.179347599955323
9,9,2.817998965467845,2.5933764413014835,2.684393574640186
10,10,2.674504380403629,2.4317062436725276,2.53009729403612
11,11,1.9792359246655078,1.7181259929024004,1.8239474359232417
12,12,1.9610027968141341,1.6814431657177007,1.7947521691274069
13,13,1.992038829316452,1.693889842440473,1.8147442774648221
14,14,2.01928597921614,1.7024061969777757,1.8308646499609755
15,15,2.025777848140124,1.690024016128794,1.8261458003923399
16,16,2.0256321880297223,1.6708592045974768,1.8147043725389473
17,17,2.0310728760070607,1.657133759120715,1.808763114557977
18,18,2.0682958261243036,1.6750416794589897,1.8345167902254096
19,19,2.0906901517330803,1.6779701299861984,1.845353340782585
20,20,2.0731923853513026,1.6408536587551912,1.8162081042643274
21,21,2.0819724403973634,1.6298601584082895,1.8132497766780356
22,22,2.116985343285612,1.64494259742597,1.836432143527063
23,23,2.113011839885002,1.6208796257148286,1.8205346856796316
24,24,2.130570057389561,1.6181872355827198,1.8260742406313106
25,25,2.1670538387458604,1.6342570952454092,1.8504433363055464
26,26,2.17996204239304,1.6265858476194641,1.851139490147089
27,27,2.188265674963859,1.6141422420489757,1.8471323411560734
28,28,2.1465737855978477,1.5515330276162747,1.7930295435130343
29,29,2.1825328528854016,1.5664023390545458,1.8164761528129216
30,30,2.201897574808573,1.564502485627112,1.8232254152730167
31,31,2.1726768098071774,1.5138398911009938,1.7812847080425032
32,32,2.174738011295277,1.4942795271387461,1.770519972937836
33,33,2.200398113477643,1.4981357979570897,1.7832466014525643
34,34,2.228103493343883,1.5038525011288795,1.7979093959182952
35,35,2.229463812536057,1.4830366682230507,1.7861164105115699
36,36,2.2639007029034204,1.4951072490949637,1.8072876359192214
37,37,2.2850914668487716,1.493738810930347,1.815098698765532
38,38,2.3221066773585592,1.5079991369336696,1.8386184606921663
39,39,2.3334209362654654,1.4963599832082857,1.8363197756383363
40,40,2.376372606574528,1.5161568096579916,1.865539221150967
41,41,2.416950828818498,1.5333757948742006,1.8922641136891825
42,42,2.4586885087274757,1.5515468222922357,1.9200254952067162
43,43,2.4714665464817855,1.5405477078841092,1.9187023612797192
44,44,2.5171084248733053,1.5621987867113232,1.9501162481035896
45,45,2.505998983484951,1.5268816854456708,1.9246500054668836
46,46,2.5337095504311176,1.530164452399032,1.9378729272433695
47,47,2.510240458701486,1.4820440721027048,1.8997832664428227
48,48,2.5457485489763663,1.4926739663024886,1.9205357366868174
49,49,2.5941618915426994,1.5159787139966245,1.9540562327366362
50,50,2.624684220915458,1.5211584841192243,1.9695462636759435
