,p,BIC,AIC,HQC
0,0,3.588747270108149,3.5218469709401794,3.5489314183621103
1,1,3.4504496929664725,3.3665266273622736,3.4005060825844273
2,2,3.4439219481582404,3.3428541700428793,3.383779357167308
3,3,3.3908251086158203,3.272489195028596,3.3204114372187985
4,4,3.423345668542399,3.2876166947079084,3.3425879237356857
5,5,3.349735343070186,3.196486856931863,3.258559622911606
6,6,3.3644536166007875,3.193557612802867,3.2627850941175063
7,7,3.356348215261477,3.167675108564884,3.2441111219878405
8,8,3.3009538000012135,3.0943723981184506,3.1780714091360167
9,9,2.8159289298183956,2.591306405652034,2.6823235389907367
10,10,2.6727139357083427,2.4299157989772415,2.528306849340834
11,11,1.9792756770759463,1.718165745312839,1.82398718833368
12,12,1.957813311738831,1.6782536806423973,1.7915626840521037
13,13,1.9903518980322141,1.6922029111562351,1.8130573461805843
14,14,2.0129362104970197,1.696056428258655,1.8245148812418548
15,15,2.0253056190034733,1.6895517869921435,1.8256735712556895
16,16,2.022194956797901,1.6674219733656557,1.8112671413071264
17,17,2.0302272429797483,1.656288126093403,1.8079174815306651
18,18,2.0666780470097925,1.6734239003444784,1.8328990111108983
19,19,2.091024898808423,1.678304877061541,1.8456880878579276
20,20,2.071339977709841,1.6390012511137297,1.814355696622866
21,21,2.0840696684071514,1.6319573864180779,1.8153470046878237
22,22,2.1199658341145087,1.6479230882548663,1.8394126343559594
23,23,2.1139647936799992,1.6218325795098254,1.8214876394746282
24,24,2.1296559071965757,1.6172730853897344,1.8251600904383256
25,25,2.166536559237766,1.6337398157373153,1.8499260567974523
26,26,2.1794213186753533,1.6260451239017777,1.8505987664294028
27,27,2.1888390877672492,1.614715654852366,1.8477057539594637
28,28,2.1497823932048723,1.5547416352232994,1.796238151120059
29,29,2.1849943758786816,1.5688638620478255,1.8189376758062012
30,30,2.202496606077447,1.5651015168959859,1.8238244465418907
31,31,2.1633338035855054,1.504496884879322,1.7719417018208314
32,32,2.165879407580353,1.4854209234238214,1.7616613692229113
33,33,2.200764742442775,1.4985024269222218,1.7836132304176964
