,p,t
0,0,-0.3849321477955623
1,1,-0.35371208253610625
2,2,-0.3618561851061796
3,3,-0.3505271707294363
4,4,-0.12703571307341144
5,5,-0.12602953799026523
6,6,-0.1901011560289583
