,p,t
0,0,-1.2012851920723893
1,1,-1.178701163595394
2,2,-1.1539629183425708
3,3,-1.032828950091124
4,4,-0.8089689831635223
5,5,-0.8132736498475694
6,6,-0.8159613297912102
