,p,t
0,0,-0.9357024628279048
1,1,-0.917693956058151
2,2,-0.9097060534427527
3,3,-0.9030035628990756
4,4,-0.9242804424588752
5,5,-0.9347306688885095
6,6,-1.0042343335780861
