,p,t
0,0,-0.3444970953099947
1,1,-0.36296106322106786
2,2,-0.36222632983078457
3,3,-0.41172564009851914
4,4,-0.5750800214255742
5,5,-0.5768784030860843
6,6,-0.570148308447146
