,p,t
0,0,-1.311801125716542
1,1,-1.3268998953629294
2,2,-1.301146838936198
3,3,-1.2273426029379135
4,4,-1.2680542344224048
5,5,-1.2890938042035356
6,6,-1.2170959888337267
