,p,t
0,0,-1.139460837181354
1,1,-1.156651499587048
2,2,-1.1417261491929627
3,3,-1.057353170237281
4,4,-0.8451634017246161
5,5,-0.8444010079698353
6,6,-0.8246821443058788
