,p,t
0,0,-0.4552116654913824
1,1,-0.4619137696016268
2,2,-0.4437927489007235
3,3,-0.289505667866642
4,4,-0.1650348123882228
5,5,-0.176710619875417
6,6,-0.09288896622269928
