,p,t
0,0,-1.5527699711066825
1,1,-1.544938537213569
2,2,-1.525755084863132
3,3,-1.4406548603341172
4,4,-1.4236852265345241
5,5,-1.4106669591709926
6,6,-1.3899878062253403
