,p,t
0,0,-2.550266379476647
1,1,-2.5348748856616923
2,2,-2.5120742093767667
3,3,-2.491304972619896
4,4,-2.48843984638358
5,5,-2.4711545773557595
6,6,-2.3856636895232795
