,p,t
0,0,-0.6763215257841477
1,1,-0.7033338780498829
2,2,-0.6972160990605797
3,3,-0.6961721357557416
4,4,-0.7431920293074424
5,5,-0.7381387538295562
6,6,-0.7739558537867347
