,p,t
0,0,-0.7873425559531039
1,1,-0.7680034799106937
2,2,-0.7458844022972848
3,3,-0.7836152539270558
4,4,-0.9232446491220019
5,5,-0.910154640378455
6,6,-0.8477369989795941
