,p,t
0,0,-0.24492484416315063
1,1,-0.20835797375416534
2,2,-0.19025549603262354
3,3,-0.14013857674340588
4,4,-0.0842163805553505
5,5,-0.07040362964321624
6,6,-0.01105025344034915
