,p,t
0,0,-0.47623683861687466
1,1,-0.41429887633891493
2,2,-0.4026072520447553
3,3,-0.43056673344946295
4,4,-0.6986957033693365
5,5,-0.6973558956795958
6,6,-0.6313008514955963
