,p,t
0,0,-0.7567980545142051
1,1,-0.7988823014428049
2,2,-0.7887239811155591
3,3,-0.850308257895822
4,4,-0.8310964881761193
5,5,-0.8607035538802364
6,6,-0.8596105214258987
