,p,t
0,0,-0.5209114148165779
1,1,-0.5462179085170102
2,2,-0.5316594151331643
3,3,-0.5090830940059775
4,4,-0.5041396455240418
5,5,-0.5082271757052984
6,6,-0.5286503879073312
