,p,t
0,0,-0.6564732866300373
1,1,-0.6064860189091711
2,2,-0.5906564865427497
3,3,-0.561755041777235
4,4,-0.6340257011295952
5,5,-0.6328507899642252
6,6,-0.5783273714197684
