,p,t
0,0,-1.2923572325515325
1,1,-1.3078295638863642
2,2,-1.2983212275223823
3,3,-1.2252829201150663
4,4,-0.9925326297075717
5,5,-0.9866053249220711
6,6,-1.0287014510414256
