,p,t
0,0,-0.8225008837894735
1,1,-0.826436988547268
2,2,-0.8338375230971856
3,3,-0.7921436847908138
4,4,-0.6656734585053908
5,5,-0.6503213762439364
6,6,-0.6361860122561315
