,p,t
0,0,-0.3904252524461335
1,1,-0.4013112301559701
2,2,-0.4019467586304724
3,3,-0.45415448090857613
4,4,-0.5187869445573857
5,5,-0.5137875884889701
6,6,-0.5139065913120741
