,p,t
0,0,-0.6111073622054609
1,1,-0.595529698683835
2,2,-0.580440968670086
3,3,-0.5694470988932053
4,4,-0.4792655880518852
5,5,-0.4930646505683497
6,6,-0.46822818695106455
