,p,t
0,0,-0.4351954420769421
1,1,-0.42384354787988654
2,2,-0.42001218819136127
3,3,-0.4087674221319164
4,4,-0.49863957500666795
5,5,-0.48117448305739585
6,6,-0.485953783794083
