,p,t
0,0,-0.34978274499557893
1,1,-0.34254959634606175
2,2,-0.31349160566234363
3,3,-0.284448062757516
4,4,-0.3386345289413808
5,5,-0.3398387668376199
6,6,-0.25418736657545377
