,p,t
0,0,-0.18156768499540302
1,1,-0.17686179471138996
2,2,-0.18484396993256685
3,3,-0.005256288526614752
4,4,-0.001476581980566826
5,5,0.017264251827003144
6,6,0.013967749424161822
