,p,t
0,0,0.0006154743608103295
1,1,-0.0370297194884205
2,2,-0.03315119789447351
3,3,-0.06795339837127042
4,4,-0.25363719921996025
5,5,-0.24874690585769518
6,6,-0.21627577470081563
