,p,t
0,0,-0.8650778670083142
1,1,-0.8679775518243503
2,2,-0.891931141000501
3,3,-0.8256224193877358
4,4,-0.8437834770730188
5,5,-0.8714318956384607
6,6,-0.9582561229656952
