,p,t
0,0,-0.2111086807429161
1,1,-0.20853590671446273
2,2,-0.20001829051486164
3,3,-0.2585181502087349
4,4,-0.3025214700629901
5,5,-0.3011136148751885
6,6,-0.2808201741962219
