,p,t
0,0,-1.020183904772886
1,1,-1.0392543507039478
2,2,-1.0416328399683141
3,3,-1.0105333214862942
4,4,-1.0240094409878109
5,5,-1.0182723791393975
6,6,-1.0439344721981931
