,p,t
0,0,-0.9427182378752863
1,1,-0.9081386746552796
2,2,-0.9180496013641537
3,3,-0.9223716922537496
4,4,-0.8757037055801588
5,5,-0.8665176536645646
6,6,-0.9209873153727438
