,p,t
0,0,-0.73546073918979
1,1,-0.7508868949951348
2,2,-0.7461722139232825
3,3,-0.6056410489147015
4,4,-0.48794049476909285
5,5,-0.46910118694091146
6,6,-0.42455859253570194
