,p,t
0,0,-1.0905056124147308
1,1,-1.1096154626946981
2,2,-1.0934003790479507
3,3,-1.029805885213629
4,4,-0.8201149396737238
5,5,-0.8122491917878301
6,6,-0.7827963506820463
