,p,t
0,0,-0.35711433465021525
1,1,-0.3302466312919114
2,2,-0.31975320917307504
3,3,-0.2985605415321646
4,4,-0.30133527677895705
5,5,-0.31513042177482514
6,6,-0.22633788804476057
