,p,t
0,0,-0.8373193222268537
1,1,-0.8398986447797161
2,2,-0.8409741694924749
3,3,-0.8058162865714429
4,4,-0.80085820667907
5,5,-0.7991727370287312
6,6,-0.8261597370950939
