,p,t
0,0,-0.41031043620628177
1,1,-0.4167568862534393
2,2,-0.41281694172314387
3,3,-0.38608740935029584
4,4,-0.6232469177775669
5,5,-0.6140672628342673
6,6,-0.6152078532829168
