,p,t
0,0,-0.5579764019403459
1,1,-0.5305456818772415
2,2,-0.5137290244531288
3,3,-0.42164286270307444
4,4,-0.31843510439698985
5,5,-0.3429408859091123
6,6,-0.3347546682525023
