,p,t
0,0,-0.5231681214435112
1,1,-0.521217745685548
2,2,-0.4987092363984876
3,3,-0.4737308664275262
4,4,-0.6000494592946983
5,5,-0.5933176501753895
6,6,-0.5783289843468192
