,p,BIC,AIC,HQC
0,0,-11.059264078300883,-11.126164377468854,-11.099079930046923
1,1,-11.930490318908927,-12.014413384513125,-11.980433929290971
2,2,-12.220597278275008,-12.32166505639037,-12.280739869265942
3,3,-12.212265631349288,-12.330601544936512,-12.28267930274631
4,4,-12.254845539312928,-12.390574513147419,-12.335603284119642
5,5,-12.278341773935791,-12.431590260074115,-12.36951749409437
6,6,-12.250430909939961,-12.421326913737882,-12.352099432423243
7,7,-12.264535285288021,-12.453208391984614,-12.376772378561657
8,8,-12.242336445956054,-12.448917847838818,-12.365218836821251
9,9,-12.215700634739761,-12.440323158906123,-12.34930602556742
10,10,-12.18367145321056,-12.42646958994166,-12.328078539578069
11,11,-12.152081524346151,-12.41319145610926,-12.307370013088418
12,12,-12.123404050154628,-12.40296368125106,-12.289654677841355
13,13,-12.09892423894347,-12.397073225819447,-12.276218790795099
14,14,-12.06525195698527,-12.382131739223635,-12.253673286240433
15,15,-12.030007599182008,-12.365761431193338,-12.229639646929792
16,16,-12.009640895560183,-12.36441387899243,-12.220568711050959
17,17,-11.972947738740814,-12.34688685562716,-12.195257500189898
18,18,-11.938962658147418,-12.332216804812731,-12.17274169404631
19,19,-11.910201641983203,-12.322921663730085,-12.1555384529337
20,20,-11.902058107548799,-12.33439683414491,-12.159042388635774
21,21,-11.86559628999951,-12.317708571988584,-12.13431895371884
22,22,-11.829211171236972,-12.301253917096615,-12.10976437099552
23,23,-11.84464563459977,-12.336777848769945,-12.137122788805142
24,24,-11.925445186402332,-12.437828008209172,-12.229941003160581
25,25,-11.895749262938214,-12.428546006438664,-12.212359765378528
26,26,-11.86469800791461,-12.418074202688185,-12.193520560160561
27,27,-11.838640623501817,-12.4127640564167,-12.179773957309601
28,28,-11.804723639970415,-12.399764397951987,-12.158267882055227
29,29,-11.794496023878565,-12.410626537709422,-12.160552723951046
30,30,-11.7601833009372,-12.39757839011866,-12.138855460472755
31,31,-11.734291443621629,-12.393128362327813,-12.125683545386304
32,32,-11.702092550614216,-12.382551034770747,-12.106310588971658
33,33,-11.688451897816698,-12.390714213337251,-12.105603409841777
34,34,-11.653512845444743,-12.377763837659746,-12.08370694287033
35,35,-11.616437147149753,-12.36286429146276,-12.05978454917424
36,36,-11.576837378141752,-12.345630831950208,-12.03345044512595
37,37,-11.53353702778617,-12.324889683704596,-12.00352979586941
38,38,-11.494583081518822,-12.308690621943713,-11.978071298185215
39,39,-11.453154349794746,-12.290215302851927,-11.950255510421876
40,40,-11.414918147622933,-12.27513394453947,-11.925751533046494
41,41,-11.383161749462424,-12.266736783406722,-11.90784846459174
42,42,-11.33876741856125,-12.24590910499649,-11.87743043208201
43,43,-11.306892950957877,-12.237811789555554,-11.859657136159944
44,44,-11.267594730431576,-12.222504368593558,-11.834586907201292
45,45,-11.221388656480531,-12.200505954519812,-11.802737634498598
46,46,-11.178637468947407,-12.182182566979494,-11.774474092135156
47,47,-11.139015229475131,-12.167211616073912,-11.749472421733794
48,48,-11.090937458910695,-12.144012041584572,-11.716150271200243
49,49,-11.052670667134306,-12.13085384468038,-11.692776325940368
50,50,-11.015295414315876,-12.11882115111211,-11.67043337155539
