,p,BIC,AIC,HQC
0,0,-11.085490719835915,-11.152391019003886,-11.125306571581955
1,1,-11.924159677340286,-12.008082742944485,-11.97410328772233
2,2,-12.20080251039049,-12.301870288505851,-12.260945101381424
3,3,-12.188298270007856,-12.30663418359508,-12.258711941404878
4,4,-12.232171209207197,-12.367900183041687,-12.31292895401391
5,5,-12.254819999233355,-12.408068485371679,-12.345995719391935
6,6,-12.229887437775334,-12.400783441573255,-12.331555960258616
7,7,-12.244435355994364,-12.433108462690956,-12.356672449268
8,8,-12.222383711791716,-12.42896511367448,-12.345266102656913
9,9,-12.196006381798911,-12.420628905965273,-12.32961177262657
10,10,-12.165168611551564,-12.407966748282666,-12.309575697919074
11,11,-12.135127514673123,-12.396237446436231,-12.29041600341539
12,12,-12.105626878463296,-12.385186509559729,-12.271877506150023
13,13,-12.078663935962085,-12.376812922838063,-12.255958487813714
14,14,-12.04356906237633,-12.360448844614695,-12.231990391631493
15,15,-12.007756671688567,-12.343510503699896,-12.20738871943635
16,16,-11.985043348667409,-12.339816332099655,-12.195971164158184
17,17,-11.947918734775268,-12.321857851661614,-12.170228496224352
18,18,-11.915807395057925,-12.309061541723239,-12.149586430956818
19,19,-11.890075511299026,-12.302795533045908,-12.135412322249522
20,20,-11.88450239855216,-12.31684112514827,-12.141486679639135
21,21,-11.849982952567117,-12.302095234556191,-12.118705616286446
22,22,-11.814240184800019,-12.286282930659661,-12.094793384558567
23,23,-11.8358224102649,-12.327954624435074,-12.128299564470272
24,24,-11.903842894061377,-12.416225715868217,-12.208338710819627
25,25,-11.87765526782649,-12.41045201132694,-12.194265770266805
26,26,-11.84428385973443,-12.397660054508005,-12.173106411980381
27,27,-11.823709002524048,-12.39783243543893,-12.164842336331832
28,28,-11.793240910927565,-12.388281668909137,-12.146785153012377
29,29,-11.789769034744971,-12.405899548575828,-12.155825734817451
30,30,-11.755629079325953,-12.393024168507413,-12.134301238861507
31,31,-11.733857772218528,-12.392694690924712,-12.125249873983202
32,32,-11.70018510769598,-12.380643591852511,-12.104403146053421
33,33,-11.697809700030671,-12.400072015551224,-12.11496121205575
34,34,-11.66652419453935,-12.390775186754354,-12.096718291964939
35,35,-11.627134722060052,-12.373561866373059,-12.07048212408454
36,36,-11.592289541620229,-12.361082995428685,-12.048902608604427
37,37,-11.550484349494708,-12.341837005413133,-12.020477117577947
38,38,-11.525726173268229,-12.33983371369312,-12.009214389934622
39,39,-11.481027605968233,-12.318088559025414,-11.978128766595363
40,40,-11.466222809995744,-12.32643860691228,-11.977056195419305
41,41,-11.454853965473594,-12.338428999417893,-11.979540680602911
42,42,-11.412201068561124,-12.319342754996365,-11.950864082081884
43,43,-11.391534073466174,-12.32245291206385,-11.94429825866824
44,44,-11.381117642249947,-12.33602728041193,-11.948109819019663
45,45,-11.370680427451818,-12.349797725491099,-11.952029405469885
46,46,-11.347539532346916,-12.351084630379003,-11.943376155534665
47,47,-11.307624184116168,-12.335820570714949,-11.91808137637483
48,48,-11.263625028174241,-12.316699610848119,-11.88883784046379
49,49,-11.213895815263491,-12.292078992809566,-11.854001474069554
50,50,-11.203608532133114,-12.307134268929348,-11.858746489372628
